fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	bagging_freq	lambda_l1	lambda_l2	min_gain_to_split	max_depth 	ganancia	iteracion
20220929 142629	binary	custom	TRUE	TRUE	FALSE	-100	31	28	TRUE	763381	0.184509930036033	0.555520667141989	1576	192	6000	0.894706486530565	563	2.84734792836461	24.7599385892392	0.218944353018246	8	24880000	49
20220929 142702	binary	custom	TRUE	TRUE	FALSE	-100	31	237	TRUE	763381	0.096097455714907	0.0478949306778751	1034	277	10981	0.944535712108878	270	10.3542946092987	7.92218339802199	0.0402414242877264	8	25080000	50
20220929 142723	binary	custom	TRUE	TRUE	FALSE	-100	31	79	TRUE	763381	0.0783537611241768	0.716462017519146	3684	702	8413	0.88444600433912	175	9.88749617022794	5.005412481809	0.825007289525684	13	26300000	51
20220929 142752	binary	custom	TRUE	TRUE	FALSE	-100	31	201	TRUE	763381	0.114452035959409	0.0533213458550467	2481	847	5573	0.907465887690597	261	0.0473414279236268	5.69752582204331	0.468555324177485	10	23820000	52
20220929 142806	binary	custom	TRUE	TRUE	FALSE	-100	31	47	TRUE	763381	0.16220210201961	0.77539645557764	909	562	13208	0.903849100786166	372	12.5994379745148	13.6273043611583	0.758030375400981	9	23990000	53
20220929 142848	binary	custom	TRUE	TRUE	FALSE	-100	31	180	TRUE	763381	0.0646926521227869	0.653872896798467	4937	488	6367	0.897693997573431	2	1.72872683409462	79.3834563673292	0.3330593644173	10	25190000	54
20220929 142912	binary	custom	TRUE	TRUE	FALSE	-100	31	107	TRUE	763381	0.117927362027428	0.603182916436598	2909	464	7524	0.848642361681838	80	1.22327421438841	31.4594034700225	1.0899556815545	15	25840000	55
20220929 142928	binary	custom	TRUE	TRUE	FALSE	-100	31	26	TRUE	763381	0.222457246460325	0.528017214491839	3448	490	7803	0.884300923795417	100	2.09941753282503	12.4030156860588	5.3700754696307	10	26640000	56
20220929 142938	binary	custom	TRUE	TRUE	FALSE	-100	31	43	TRUE	763381	0.224185540439302	0.70928682564431	6153	709	7222	0.869840684290863	316	3.0246544671087	47.0336127797272	4.31359037263585	17	24600000	57
20220929 143008	binary	custom	TRUE	TRUE	FALSE	-100	31	144	TRUE	763381	0.0872524193994068	0.284705316368269	5237	372	8313	0.968021511516883	159	0.966069859536627	21.7828867659601	1.29713830093803	8	26180000	58
