fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221002 030739	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	160	TRUE	763381	0.0341819784287897	0.61840867276996	4776	49	10080	26160000	48
20221002 030953	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	974	TRUE	763381	0.0145114226780636	0.668121658633541	6218	124	10998	26410000	49
20221002 031159	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	628	TRUE	763381	0.0135367044813624	0.416193652813134	6198	644	8410	26540000	50
20221002 031330	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	478	TRUE	763381	0.0190279036662319	0.379568305247546	7220	107	9381	26520000	51
20221002 031439	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	249	TRUE	763381	0.0198680127342008	0.768114119545785	2894	223	9363	26720000	52
20221002 031548	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	284	TRUE	763381	0.0244046238009544	0.498940243341168	6308	402	9138	26690000	53
20221002 031946	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1473	TRUE	763381	0.007877857269095	0.623446194361941	7996	507	9877	26570000	54
20221002 032551	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2240	TRUE	763381	0.00369230417540619	0.644981078514063	6046	96	8517	26650000	55
20221002 033030	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	822	TRUE	763381	0.00513168054260842	0.797375955316097	2004	334	8383	27160000	56
20221002 034224	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2488	TRUE	763381	0.00211479274590341	0.501906542635136	1757	268	8357	27050000	57
20221002 034413	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	763381	0.0160431149260951	0.693488747846871	296	310	8422	25880000	58
20221002 034904	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1040	TRUE	763381	0.00491410790171547	0.519415683313832	2596	441	8107	27070000	59
20221002 040347	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	4936	TRUE	763381	0.00131727801491266	0.868569565229982	5069	373	8331	26700000	60
20221002 040611	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	419	TRUE	763381	0.00717361262509437	0.817206862384467	2591	698	9166	26870000	61
20221002 040715	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	412	TRUE	763381	0.0298904551173742	0.151367097743705	6016	79	9662	25640000	62
20221002 040901	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	191	TRUE	763381	0.0126074738553693	0.520924837549968	982	332	9399	26250000	63
20221002 041247	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	724	TRUE	763381	0.00429885759397938	0.909766159972455	2478	451	9631	26420000	64
20221002 041717	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	944	TRUE	763381	0.00524177145926743	0.445985837460836	1862	96	7868	27070000	65
20221002 042002	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	666	TRUE	763381	0.00681642919771677	0.788974140792951	3215	331	6644	25840000	66
20221002 042241	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	540	TRUE	763381	0.00892570795642919	0.570436303760852	2062	371	8019	27010000	67
20221002 042746	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	941	TRUE	763381	0.00394323229290111	0.448997398181969	2381	157	9040	26800000	68
20221002 043233	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	995	TRUE	763381	0.00406190341136821	0.694090134372522	1901	940	8068	27070000	69
20221002 044149	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1702	TRUE	763381	0.00320371648958052	0.429891409638461	1985	723	7775	27330000	70
20221002 050234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	4248	TRUE	763381	0.00120538728295971	0.53230314236712	1909	907	7982	27320000	71
20221002 052429	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	6465	TRUE	763381	0.00100790106664011	0.328312544563068	1645	865	7961	26960000	72
20221002 054830	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5073	TRUE	763381	0.00100373934988397	0.543368905396816	1814	734	7906	27310000	73
20221002 055113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	503	TRUE	763381	0.00922459968768389	0.494421164103064	1932	881	7882	26720000	74
20221002 061007	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5087	TRUE	763381	0.00127076569667183	0.566751259089007	4173	354	7763	26480000	75
20221002 062133	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1938	TRUE	763381	0.00218216162386228	0.484897050710575	1013	756	7992	26900000	76
20221002 062212	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	173	TRUE	763381	0.048832711653452	0.647173488569938	6084	1024	10157	26170000	77
20221002 062240	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	131	TRUE	763381	0.0564532275916938	0.66722100462188	6283	139	9435	26410000	78
20221002 062322	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	137	TRUE	763381	0.191569956392818	0.0468338946685622	20	654	10110	21860000	79
20221002 064534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5022	TRUE	763381	0.00101920449251055	0.402873153840902	1934	410	7441	27200000	80
20221002 070557	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5790	TRUE	763381	0.00101451345012117	0.831087586291928	1953	67	8708	27230000	81
20221002 072421	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3600	TRUE	763381	0.00101800290561725	0.610479915657008	2287	1021	9053	26940000	82
20221002 074128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5644	TRUE	763381	0.00106523791653702	0.278078163667402	2176	10	7176	26530000	83
20221002 080046	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5002	TRUE	763381	0.00106451942720368	0.248046798839662	2177	716	5513	25380000	84
20221002 080113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	763381	0.258840360795572	0.999840038774799	3176	1024	7941	25080000	85
20221002 082149	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	8362	TRUE	763381	0.00104131307586731	0.351324204878479	2777	947	13973	24620000	86
20221002 082211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	62	TRUE	763381	0.295052221171063	0.367425310468351	7996	1022	7694	24940000	87
20221002 083847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	8280	TRUE	763381	0.00102474533036516	0.857204827473353	5597	1024	7694	26300000	88
20221002 083915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	95	TRUE	763381	0.0813394390527679	0.999878418709469	6206	927	8841	26320000	89
20221002 083930	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	41	TRUE	763381	0.233035051400611	0.575862971225304	7834	1022	9883	25840000	90
20221002 085049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	823	TRUE	763381	0.00695373804265034	0.771330211226535	1926	96	9283	26800000	91
20221002 085115	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	763381	0.227989175928092	0.59086210466348	7831	1024	10112	26500000	92
20221002 085137	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	62	TRUE	763381	0.123060341914197	0.535352551911232	6869	316	8747	26670000	93
20221002 085157	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	763381	0.185909459015547	0.533568730075775	7999	563	9312	26420000	94
20221002 085840	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1680	TRUE	763381	0.00265843027856548	0.999818127545349	2839	50	8037	26810000	95
20221002 085902	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	763381	0.0964437038141838	0.273109772104989	7997	311	8140	25720000	96
20221002 085917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	49	TRUE	763381	0.139115906960513	0.650128719726893	6529	824	9405	27030000	97
20221002 085944	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	156	TRUE	763381	0.150961323791961	0.648557887530261	6280	360	9481	26240000	98
20221002 090004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	63	TRUE	763381	0.111618390716237	0.553056900079635	6602	894	9373	26220000	99
20221002 090024	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	107	TRUE	763381	0.130889023491631	0.999600354638955	7924	877	8443	26640000	100
20221002 090046	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	133	TRUE	763381	0.134672605566376	0.789699657136395	7937	1018	9235	25690000	101
20221002 090107	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	763381	0.087175398945576	0.999862633498992	2999	847	8076	26650000	102
20221002 090127	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	763381	0.206524308588563	0.664112510979892	5919	808	9804	25600000	103
20221002 090144	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	763381	0.140380056733541	0.999713096826564	1794	844	8000	25520000	104
20221002 090204	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	75	TRUE	763381	0.242203925413073	0.481954217425858	7979	32	7909	25470000	105
20221002 090234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	158	TRUE	763381	0.0839464500615843	0.999954466765842	7370	179	8286	26710000	106
20221002 090254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	62	TRUE	763381	0.142234649845241	0.541577294310503	7862	729	8587	26030000	107
20221002 090316	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	95	TRUE	763381	0.122471596846606	0.648598952336082	3168	679	9195	26410000	108
20221002 090332	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	763381	0.268118865232357	0.530232467167579	7398	1024	11401	25120000	109
20221002 090343	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	763381	0.299867606165954	0.85659776672197	7999	15	6770	25260000	110
20221002 090425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	297	TRUE	763381	0.0715314823476843	0.999960737228388	7715	818	8065	26350000	111
20221002 090439	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	763381	0.191039995061216	0.999912001531359	7985	82	7900	26520000	112
20221002 090500	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	101	TRUE	763381	0.22324272533167	0.32662345063464	7899	1024	9394	25940000	113
20221002 090522	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	763381	0.117556109771516	0.999592539092794	7272	159	5011	23340000	114
20221002 090542	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	109	TRUE	763381	0.185157820393109	0.999777212624743	7971	849	9359	26730000	115
20221002 090557	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	763381	0.0955425769685788	0.99980713643991	6977	1009	12425	24590000	116
20221002 090612	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	60	TRUE	763381	0.231435632717228	0.893931895152441	7992	166	8795	26250000	117
20221002 090631	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	80	TRUE	763381	0.242929731446116	0.208327189124596	7992	524	5055	23090000	118
20221002 090651	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	763381	0.168134796677685	0.404326719096495	6232	4	9149	25710000	119
20221002 090704	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	51	TRUE	763381	0.299476921787645	0.859338212949202	7990	990	9423	25880000	120
20221002 090847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	363	TRUE	763381	0.0102364766146174	0.829515150507963	2389	111	8267	26750000	121
20221002 090911	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	763381	0.125795128162258	0.974751531525022	5761	787	9250	26700000	122
