Feature	Gain	Cover	Frequency
pesos_fe_suma_menos_tarjetas	0.274657451872209	0.0332363833771173	0.027310440193593
cpayroll_trx	0.0649025567412483	0.0222306235016173	0.00783590689098871
ctrx_quarter	0.0546368507676731	0.0151147342410073	0.0159022816317124
mpasivos_margen	0.0462640188396915	0.0146283480568444	0.0191288315280018
mtarjeta_visa_consumo	0.0408059043086742	0.0155382978192306	0.0161327494814473
mpayroll	0.0390406798323904	0.034805318486044	0.014865176307905
mcuentas_saldo	0.0357499918866983	0.0237534211483324	0.0278866098179304
ctarjeta_visa_transacciones	0.0271191879465304	0.0126036450745037	0.0132519013597603
mrentabilidad_annual	0.0251596803321709	0.0349932693904154	0.0334178382115695
mprestamos_personales	0.02045381242479	0.0322089885298169	0.0134823692094953
mcaja_ahorro	0.0190105942522212	0.0168280849813814	0.0215487439502189
mcomisiones_mantenimiento	0.0146572893586704	0.0184819407461351	0.0138280709840977
ctarjeta_debito_transacciones	0.0146102232051136	0.00932011687072358	0.0131366674348928
Visa_mpagominimo	0.0137649586721157	0.0213600032163764	0.0207421064761466
mrentabilidad	0.01237226949386	0.0168335390056558	0.0206268725512791
Visa_msaldopesos	0.0121310040034699	0.0126315613376854	0.0177460244295921
cproductos	0.0121202680404233	0.0120570120406147	0.0139433049089652
cdescubierto_preacordado	0.0115692067171299	0.0247895271620292	0.00760543904125375
mactivos_margen	0.0110824447517743	0.0242727165096601	0.0266190366443881
mautoservicio	0.010150129577541	0.0138711285961915	0.0171698548052547
cociente_fe_02	0.00986511725699672	0.0119558438552852	0.0190135976031344
mcuenta_corriente	0.00980605348118286	0.0180114760835617	0.018206960129062
cprestamos_personales	0.00974040865135036	0.0184991809844178	0.00795114081585619
Visa_msaldototal	0.00875115044089388	0.0152118875360928	0.015326112007375
ccajas_consultas	0.00813601555015158	0.0252481175003477	0.00656833371744642
ccomisiones_mantenimiento	0.00783245684080025	0.00738606758426577	0.00472459091956672
mcomisiones	0.00762433093780981	0.0106188413489041	0.0130214335100254
Visa_fechaalta	0.00759596751528431	0.0225262333794962	0.0195897672274718
cliente_edad	0.00713867705255861	0.015549108946508	0.0260428670200507
cociente_fe_01	0.00694628423787597	0.020925748928213	0.0224706153491588
Master_fechaalta	0.00665779932623877	0.0204532136748407	0.0215487439502189
ccomisiones_otras	0.00617171190679329	0.0140628065640007	0.014865176307905
cociente_fe_03	0.00596043778570034	0.0123708666135893	0.0174003226549896
ctarjeta_master	0.00580466465106683	0.00431067634238964	0.00299608204655451
Master_status	0.00555754679821329	0.00440505710171041	0.00357225167089191
Master_Fvencimiento	0.00541355431465994	0.0126513479620994	0.0205116386264116
ccaja_seguridad	0.00487158642045224	0.0154724060396954	0.00380271952062687
Visa_status	0.00486023365503445	0.0121743455192164	0.00472459091956672
cliente_antiguedad	0.00391912879491251	0.00849329912615517	0.0162479834063148
thomebanking	0.00379305997613307	0.00661692093320981	0.00656833371744642
Visa_mconsumospesos	0.00378824323245897	0.0102805068123715	0.0174003226549896
Visa_Fvencimiento	0.00375525622426798	0.00674985873651263	0.0133671352846278
Master_mfinanciacion_limite	0.00375446735461597	0.0075740507957276	0.0164784512560498
mcomisiones_otras	0.00373225223217336	0.00803527563042419	0.011984328186218
mcuenta_debitos_automaticos	0.00371635488387581	0.0133110411276223	0.00933394791426596
chomebanking_transacciones	0.00364737211746122	0.00657113884899347	0.0124452638856879
numero_de_cliente	0.00352078613816676	0.00753628380695817	0.0144042406084351
Visa_cconsumos	0.00340678670443541	0.00803329902388855	0.0138280709840977
mtransferencias_recibidas	0.00327694320636481	0.00915999999330362	0.0144042406084351
Visa_mpagospesos	0.00317149603276809	0.00752373397081136	0.0159022816317124
visa_fe_suma_all	0.0030609258984466	0.00785889360145238	0.0137128370592302
ccallcenter_transacciones	0.00304342520800444	0.0119922539462546	0.00391795344549435
ctarjeta_visa	0.00299243642085283	0.00654094640443714	0.00299608204655451
cmobile_app_trx	0.00267415908395322	0.0102338436256875	0.00691403549204886
cextraccion_autoservicio	0.00255856544005799	0.0131329703189209	0.011984328186218
Visa_mconsumototal	0.00254901159557268	0.00608227676689659	0.011984328186218
mttarjeta_visa_debitos_automaticos	0.00254842978335666	0.00567057576489541	0.0100253514634708
Visa_mfinanciacion_limite	0.0025394303775233	0.00497958583972353	0.0115233924867481
ctransferencias_recibidas	0.00248302928417594	0.00738876669482484	0.00898824613966352
ccajas_transacciones	0.00229515064529804	0.00629463127261215	0.00230467849734962
internet	0.00219918957370379	0.0080598760113195	0.00334178382115695
tcallcenter	0.00214849455314434	0.00642318118562634	0.00299608204655451
mtarjeta_master_consumo	0.00207316328405046	0.00588900694062917	0.00311131597142199
mtransferencias_emitidas	0.00205084034362625	0.0092152039999068	0.00979488361373588
mextraccion_autoservicio	0.00194184764089582	0.00805009577392917	0.00898824613966352
Master_mlimitecompra	0.00189609759585559	0.00350882023072825	0.00841207651532611
Visa_mconsumosdolares	0.00184702573410128	0.00717349573994153	0.00679880156718138
ctarjeta_debito	0.00156313188941036	0.00258465828553972	0.00460935699469924
ctransferencias_emitidas	0.00155996002029228	0.00501668025360937	0.00656833371744642
master_fe_suma_all	0.00151230747749541	0.00425058809110775	0.0042636552200968
mcaja_ahorro_dolares	0.00150374099672319	0.00507301794538752	0.009103480064531
Visa_mlimitecompra	0.00147273870850823	0.00489374002630555	0.00737497119151878
ctarjeta_master_transacciones	0.001447021450607	0.00226506479849291	0.00172850887301221
Master_msaldopesos	0.00143675782392048	0.00650191062811437	0.00633786586771146
Master_mpagominimo	0.00137371904483368	0.00224402113455847	0.00334178382115695
Master_mconsumospesos	0.00131081511662109	0.00311340787634472	0.00472459091956672
ccaja_ahorro	0.00121550486253397	0.00713964378313645	0.00288084812168703
ctarjeta_visa_debitos_automaticos	0.00119650466347921	0.0027694695281182	0.00391795344549435
ccuenta_debitos_automaticos	0.00104116828922975	0.00250198150399686	0.00380271952062687
matm	0.00101912858114868	0.00404069186127677	0.00553122839363909
catm_trx	0.000727262017482279	0.00392501191830595	0.00518552661903664
tarjetas_fe_suma_all	0.000713657395665948	0.00202367796647002	0.00288084812168703
Master_mconsumototal	0.000695692465274123	0.00155002077595563	0.0024199124222171
Master_cconsumos	0.000678026892060854	0.00111508216487569	0.00172850887301221
Master_msaldototal	0.000631844404350525	0.00239942998779324	0.00230467849734962
Master_mpagospesos	0.000519003210228812	0.00396677617527005	0.00322654989628947
Visa_msaldodolares	0.000498168813697345	0.0035544407794922	0.00195897672274718
mpagomiscuentas	0.000481253388902746	0.00227395805939919	0.00391795344549435
matm_other	0.000386664178194674	0.00244642799341486	0.0018437427978797
ccajas_extracciones	0.000379210877915978	0.00669814095867291	0.00161327494814473
Master_fultimo_cierre	0.000364712115392589	0.000733459064110052	0.00149804102327725
pesos_fe_suma_all	0.000318058789002481	0.0011526141929871	0.00195897672274718
cpagomiscuentas	0.000276771943989284	0.00129113524892626	0.00207421064761466
cseguro_vida	0.000262022774898321	0.00320818219476768	0.00103710532380733
Master_madelantodolares	0.000206632620062211	0.000244902430868605	0.000345701774602443
Visa_fultimo_cierre	0.000203846095319578	0.000897267760869248	0.00103710532380733
Visa_delinquency	0.000196833370077488	0.00119133570942977	0.000576169624337405
Visa_mpagado	0.000195764579300238	0.00190728433050044	0.000806637474072367
ccajas_depositos	0.000188296195709216	0.00382750911924166	0.000921871398939848
Visa_mpagosdolares	0.00017514456456031	0.0006760199942474	0.000806637474072367
Master_mpagado	0.000163015887627578	0.000384187108946349	0.000230467849734962
catm_trx_other	0.000121599036330125	0.000444363470475004	0.000460935699469924
Master_mconsumosdolares	0.000119806733490204	0.000157455947967821	0.000460935699469924
Master_cadelantosefectivo	0.000105261415850361	3.04274052143521e-05	0.000115233924867481
Visa_cadelantosefectivo	6.97471329114177e-05	0.000618140373150948	0.000345701774602443
cseguro_vivienda	6.69935800881865e-05	0.000105233004713343	0.000115233924867481
Master_delinquency	6.29848859111485e-05	0.000207567182308292	0.000230467849734962
ctarjeta_master_debitos_automaticos	5.80747233706849e-05	0.000120270486827	0.000115233924867481
active_quarter	3.64733413027931e-05	0.000218983333280125	0.000230467849734962
mttarjeta_master_debitos_automaticos	2.79757106461698e-05	9.58668854827863e-05	0.000230467849734962
Master_mpagosdolares	2.16550733674846e-05	6.72310552858816e-05	0.000230467849734962
Visa_madelantopesos	1.91576545035288e-05	0.00030100222498051	0.000230467849734962
