Feature	Gain	Cover	Frequency
ctrx_quarter	0.226766859447611	0.0259351922300256	0.0241389643805607
mcuentas_saldo	0.057284877498272	0.0319207614838484	0.0353404358653757
mpayroll	0.0565060488976386	0.0362708321845414	0.0171948787368378
mpasivos_margen	0.0486605894617195	0.0144075831028294	0.0220619387639114
cpayroll_trx	0.0437008740429092	0.0155423429678407	0.00748142560424912
mprestamos_personales	0.0390790069800413	0.0218423098432969	0.0112841391710498
mcaja_ahorro	0.0380411336276496	0.0172501464460681	0.026629328428384
mrentabilidad_annual	0.0329636711222937	0.0283352279679396	0.0356504396887562
mtarjeta_visa_consumo	0.0251193055490757	0.0152668455290495	0.0181145567461999
mcomisiones_mantenimiento	0.0185213707683616	0.0182103444739731	0.0162648672666963
mcuenta_corriente	0.0172015643733318	0.0195686756941345	0.0200675808334969
Visa_mpagominimo	0.0162462953024906	0.0130574565137356	0.0224236098911887
mrentabilidad	0.0160528678984871	0.0137149171305937	0.0217622684013103
mactivos_margen	0.0144577830483071	0.0170318684012842	0.0227542806361278
Visa_fechaalta	0.012495268211253	0.0179822011833756	0.0212972626662396
cliente_edad	0.0124305800956224	0.0169117380942652	0.0305767104460955
Visa_status	0.0115331675521376	0.019809815433423	0.00487739348785302
Master_fechaalta	0.011353972631771	0.0165741487531364	0.0251206431545989
Master_Fvencimiento	0.0105006899440762	0.0165152780238144	0.0240769636158846
cdescubierto_preacordado	0.0104875375263711	0.0109768369559645	0.0039163816353735
Visa_msaldopesos	0.00967255058862339	0.0126652936268755	0.016936542217354
Visa_Fvencimiento	0.00903624733332578	0.00928863284696573	0.0188688993830924
ctarjeta_visa_transacciones	0.00892756280672558	0.0101988405612858	0.016316534570593
numero_de_cliente	0.0083090153641942	0.0132354795787102	0.0207805896272721
ctarjeta_visa	0.00830850736640422	0.00178683962208628	0.00109534684261106
Visa_mconsumospesos	0.00816601036132138	0.0125743943353026	0.0200055800688209
chomebanking_transacciones	0.00809444628488986	0.00844149863743151	0.0171845452760584
