Feature	Gain	Cover	Frequency
ctrx_quarter	0.320793997064675	0.0442825332939956	0.0360082304526749
mcuentas_saldo	0.14090844294497	0.0506693439838891	0.0555555555555556
mpayroll	0.0836369223537424	0.0811897915538274	0.037037037037037
mprestamos_personales	0.0514952000451832	0.0400536637706432	0.0226337448559671
cpayroll_trx	0.0511327630582546	0.0232642133399092	0.0123456790123457
mrentabilidad_annual	0.0336786332369672	0.0220648809078219	0.0421810699588477
mpasivos_margen	0.0272347430594777	0.0126550796369769	0.0185185185185185
mtarjeta_visa_consumo	0.0233032779623675	0.0226727963139918	0.0205761316872428
ctarjeta_visa	0.0177472732983095	0.00912744998745008	0.00308641975308642
mcaja_ahorro	0.0164576175340091	0.0196059470495935	0.0257201646090535
cdescubierto_preacordado	0.0154932153475305	0.0132016398567988	0.00617283950617284
Visa_mpagominimo	0.0150856711809692	0.0192758033052538	0.0257201646090535
mactivos_margen	0.0150002322750253	0.0139776508596331	0.0216049382716049
mcomisiones_mantenimiento	0.0144844521626632	0.024036965765861	0.0164609053497942
Master_fechaalta	0.00883619462020892	0.0158959838773836	0.0205761316872428
mrentabilidad	0.00804316828645828	0.0119441814586975	0.0185185185185185
mcuenta_corriente	0.00734361677542787	0.017814258182037	0.0195473251028807
ccaja_seguridad	0.00729643228157323	0.0272639550022825	0.00720164609053498
ctarjeta_visa_transacciones	0.00709152115887765	0.0177820834048899	0.0216049382716049
cprestamos_personales	0.00689618926948441	0.0179992925071813	0.0113168724279835
Visa_fechaalta	0.00685929059033688	0.0201725577920353	0.0185185185185185
ccajas_consultas	0.0068412544783036	0.0144598028120638	0.00617283950617284
cliente_edad	0.00625999836789398	0.0120468413087736	0.0277777777777778
Master_status	0.00617082798319512	0.00380408026667489	0.00411522633744856
Visa_msaldopesos	0.00506634702690747	0.00901944724554845	0.0174897119341564
ccomisiones_otras	0.00496580453967321	0.028015746852611	0.0298353909465021
tcallcenter	0.00444683127245856	0.0114465292486632	0.00617283950617284
mautoservicio	0.00399436811106468	0.0216472840055249	0.0216049382716049
mcuenta_debitos_automaticos	0.00351520444826454	0.012325875302189	0.00720164609053498
internet	0.00329954029181606	0.0129100706171774	0.0051440329218107
chomebanking_transacciones	0.00321859589156578	0.00558205962608564	0.0102880658436214
Visa_mconsumospesos	0.00314673254525406	0.00975659017817957	0.0195473251028807
Visa_cconsumos	0.00308650733513407	0.00940146401107329	0.0123456790123457
mtarjeta_master_consumo	0.0030744709930081	0.0129234278467412	0.00411522633744856
Visa_status	0.00301880426684502	0.0201628994875814	0.0102880658436214
Master_mfinanciacion_limite	0.00280779035724945	0.00685539991692097	0.0164609053497942
ccomisiones_mantenimiento	0.00269718664175463	0.0132639344526985	0.00720164609053498
Master_Fvencimiento	0.00265168806559846	0.0102445840837601	0.0216049382716049
