Feature	Gain	Cover	Frequency
pesos_fe_suma_menos_tarjetas	0.229800512464967	0.041756841900057	0.0330863887493722
ctrx_quarter	0.096389594291109	0.0198095348177361	0.0179401054746359
cpayroll_trx	0.0448555928266737	0.0251656373788694	0.00652938221998995
mpayroll	0.0407847004690359	0.0429692459265935	0.0190858864892014
mcaja_ahorro	0.0386840984600488	0.018321314736686	0.0255053992968358
mpasivos_margen	0.0294290496098299	0.0127064359586537	0.0163862380713209
mtarjeta_visa_consumo	0.0277848354233452	0.017310797516332	0.0182383224510296
mcuentas_saldo	0.0259706757752058	0.0236540076034062	0.0307634354595681
mprestamos_personales	0.0255213535557691	0.0277539273359935	0.0121955047714716
mrentabilidad_annual	0.0239291878901894	0.0285300727356376	0.024171270718232
cociente_fe_01	0.02303815194946	0.0208132253088041	0.0232295328980412
ctarjeta_visa_transacciones	0.0192482031680419	0.0152302071110615	0.0164333249623305
mcomisiones_mantenimiento	0.0179994700297664	0.0220187486348542	0.0137807634354596
Visa_mpagominimo	0.0134391204548575	0.0175589771783501	0.0238259668508287
mcuenta_corriente	0.0130741190279234	0.0107227288787841	0.0175948016072325
mactivos_margen	0.0123198711639389	0.0151885062002696	0.0204200150678051
mrentabilidad	0.0122734157506818	0.0149685082909005	0.0182697137117027
Visa_status	0.0117912424455518	0.0269021720499388	0.00549347061778001
Visa_msaldopesos	0.0116434240580218	0.013652080423628	0.0183795831240583
Master_status	0.0108850415842484	0.014829843097907	0.00326469110999498
ccomisiones_otras	0.0104721031722406	0.0138641514698226	0.014251632345555
Visa_msaldototal	0.0103688836029808	0.0141969931181981	0.0162763686589653
cdescubierto_preacordado	0.0100175309968779	0.014618107802785	0.00506968859869412
cprestamos_personales	0.00978644230017841	0.0117302168086193	0.00674912104470116
Visa_fechaalta	0.00839311621509407	0.0185174705544662	0.0180185836263184
cociente_fe_03	0.00822974245674451	0.0123349503031774	0.0224761426418885
Master_fechaalta	0.00760963581733717	0.016682853267716	0.0210164490205927
cliente_edad	0.00745199053906597	0.0132232202442032	0.0217855349070819
ccajas_consultas	0.00709638875893638	0.0157311163328108	0.00431629834254144
ctarjeta_debito_transacciones	0.00699795496886944	0.0112083893536874	0.0148951531893521
mautoservicio	0.00679945609493328	0.015910951510601	0.0206711451531894
ctarjeta_master	0.00656027416331247	0.00190245532029471	0.00144399799095932
ccomisiones_mantenimiento	0.00651478898705645	0.0164937952903682	0.00588586137619287
mcomisiones	0.0063652593994425	0.00974762115893595	0.0150364138623807
ccaja_seguridad	0.00616630143658645	0.0207347587142018	0.00447325464590658
cproductos	0.00593941632199268	0.0104336723081392	0.0107515067805123
cociente_fe_02	0.00571423693380941	0.00840142817461025	0.0155229784028127
Master_Fvencimiento	0.00557997818971258	0.00878832323538971	0.0154445002511301
ctarjeta_visa	0.00541248405599819	0.00361139188076652	0.0018677800100452
mcomisiones_otras	0.00523982662302956	0.00928829423685198	0.0138278503264691
Visa_Fvencimiento	0.00512713908503769	0.00731722018332241	0.0147538925163235
chomebanking_transacciones	0.00512526240870418	0.00567445356975765	0.0129802862882973
Visa_mconsumospesos	0.00483769075058326	0.0105140297774739	0.0172494977398292
numero_de_cliente	0.00448993564637381	0.00825179678676998	0.015381717729784
cliente_antiguedad	0.00448146459284235	0.00818062195237849	0.0139377197388247
mtransferencias_recibidas	0.00417217159929995	0.0080070970120373	0.014832370668006
Master_mfinanciacion_limite	0.00407632064603697	0.00585495836697682	0.0130901557006529
mcuenta_debitos_automaticos	0.0037933315431771	0.0110241680745018	0.0089935961828227
Visa_cconsumos	0.00356174385498334	0.00598165764277086	0.0109084630838774
thomebanking	0.00355080753363516	0.00254282110345356	0.00389251632345555
ccallcenter_transacciones	0.00341921959955552	0.0175958313498263	0.00488134103465595
Visa_mpagospesos	0.00333707183282535	0.00687420762550745	0.013702285283777
visa_fe_suma_all	0.0033290512790228	0.00667412257881939	0.0119914615770969
Visa_mfinanciacion_limite	0.00317382269289111	0.00562351354253364	0.0105945504771472
ctransferencias_recibidas	0.00283954833105489	0.00838833074491744	0.0108613761928679
mtransferencias_emitidas	0.00283199702618209	0.00932395351105299	0.012603591160221
internet	0.00281233614438672	0.0150511745979851	0.00373556002009041
Master_mlimitecompra	0.00279731532551844	0.00430394091147624	0.00916624811652436
active_quarter	0.00276052803703658	0.000398980844249712	0.000392390758412858
mttarjeta_visa_debitos_automaticos	0.00272626379114825	0.00404402376850249	0.00916624811652436
cmobile_app_trx	0.00253866674931934	0.00375716683806236	0.00470868910095429
Visa_mconsumototal	0.00250496447271996	0.00550488609906873	0.00929181315921647
master_fe_suma_all	0.00222641788783092	0.00488950898172244	0.00506968859869412
tmobile_app	0.00217195712948647	0.016238724259138	0.00258977900552486
cextraccion_autoservicio	0.00210816241320085	0.0115707400697	0.0115990708186841
mextraccion_autoservicio	0.00205985655521462	0.0109482042374277	0.0132628076343546
mcaja_ahorro_dolares	0.00204947278877768	0.00374782793766664	0.00816172777498744
Visa_mlimitecompra	0.00199604606696185	0.00348923999239722	0.00711012054244099
Master_mconsumospesos	0.00183598217700937	0.00405959759769543	0.00469299347061778
mtarjeta_master_consumo	0.00182509615241359	0.00392162587187062	0.00290369161225515
Visa_mconsumosdolares	0.00177224870683557	0.00852431934291143	0.0069060773480663
Master_mpagominimo	0.00166971046986618	0.00236010474215976	0.00393960321446509
ctransferencias_emitidas	0.00160133155263149	0.00358945384292409	0.00599573078854847
tcallcenter	0.00156866302184287	0.00462235216702199	0.002197388247112
ccaja_ahorro	0.00156166281077702	0.00795204262213643	0.00299786539427423
ccuenta_debitos_automaticos	0.00149815942022525	0.0032543598382876	0.00466160220994475
Master_msaldopesos	0.00147827765245868	0.00442200354005262	0.00481855851330989
