fecha	cp	minsplit	minbucket	maxdepth	xval_folds	ganancia	iteracion
20220911 072929	-0.0793974190323103	4735.92455428384	952.282261688222	3	5	2.1e+07	95
20220911 072948	-0.598944715307499	1370.59201163051	684.417780621763	20	5	22853333.3333333	96
20220911 073003	-0.816404834746618	1628.60038240959	813.539857157741	7	5	23293333.3333333	97
20220911 073020	-0.536050993955202	4999.37555207437	783.886583420939	20	5	21320000	98
20220911 073033	-0.192356369423488	2223.18807985039	999.006951298368	6	5	22466666.6666667	99
20220911 073052	-0.826305068307316	1917.27489823333	956.454752533321	11	5	23080000	100
20220911 073105	-0.999981041672085	1120.17990116766	559.418302267334	6	5	22333333.3333333	101
20220911 073124	-0.650395647864159	1337.86823650664	667.407563685467	11	5	23133333.3333333	102
20220911 073143	-0.297087567629183	1895.31664899427	224.271764832757	11	5	22573333.3333333	103
20220911 073155	-0.357463677277113	1567.52971585967	783.557221189525	4	5	22400000	104
20220911 073215	-0.802712540313297	1445.95735210531	722.461326119439	20	5	23240000	105
20220911 073235	-0.982726551572467	1517.97270266457	758.719795268167	13	5	23080000	106
20220911 073255	-0.264034645911155	2546.57037782151	270.22048954305	12	5	22520000	107
20220911 073315	-0.343859936987647	1560.46311917498	768.568058604732	13	5	23200000	108
20220911 073326	-0.185413668890225	1971.97947761354	524.352106682523	3	5	21573333.3333333	109
20220911 073342	-0.892134085350057	1984.26853269143	991.590680197397	8	5	22733333.3333333	110
20220911 073401	-0.847803605063582	1481.00273662361	740.008613933394	12	5	23213333.3333333	111
20220911 073419	-0.272960280228104	1368.15535738978	625.724091995249	11	5	23253333.3333333	112
20220911 073438	-0.605131864007599	1560.31279651282	774.65843733936	15	5	23146666.6666667	113
20220911 073459	-0.790032584599241	1423.19093802817	705.352309135453	9	5	23493333.3333333	114
20220911 073513	-0.717632091731001	1082.08858448542	540.573182053892	6	5	22413333.3333333	115
20220911 073531	-0.784403408655779	1596.95805441403	789.230422039281	13	5	23186666.6666667	116
