fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221118 091929	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1127	1	1	1	0.1	50	0.5	FALSE	763369	0.0101881519804583	0.572261383634824	0.750031362829329	7.19196033485269	0.0198177004396292	7370	6380000	36
20221118 092717	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1456	1	1	1	0.1	50	0.5	FALSE	763369	0.0102807078540624	0.79920397744069	0.796354276753434	7.37250795871757	0.0131538279141592	8256	6528000	37
20221118 093336	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1251	1	1	1	0.1	50	0.5	FALSE	763369	0.0104884731279724	0.795039238029925	0.674840568792541	6.98311529081691	0.0226537021488228	6557	6886000	38
20221118 093619	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	308	1	1	1	0.1	50	0.5	FALSE	763369	0.0206188297725299	0.793270990456324	0.681691280405567	7.67477911311862	0.0196436775788504	8539	5482000	39
20221118 093926	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	516	1	1	1	0.1	50	0.5	FALSE	763369	0.0420073491413758	0.762305693389335	0.701010291697201	6.58500777422891	0.0157355341944374	7600	6480000	40
20221118 094548	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	996	1	1	1	0.1	50	0.5	FALSE	763369	0.0100522535875802	0.720379347389656	0.784221200490771	6.98347533116363	0.0209558972491457	7519	5762000	41
20221118 095543	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1373	1	1	1	0.1	50	0.5	FALSE	763369	0.0102282613982742	0.307705072775486	0.773493948836791	6.30054644966611	0.0180588450181849	8657	5726000	42
20221118 100328	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1934	1	1	1	0.1	50	0.5	FALSE	763369	0.0100089366277806	0.78411598609689	0.965327758534025	5.83976371265983	0.0252983113825281	6190	6660000	43
20221118 101127	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1580	1	1	1	0.1	50	0.5	FALSE	763369	0.0103440272932589	0.664261260806613	0.704857105616676	7.36528990361041	0.0128799940930049	7984	6672000	44
20221118 101314	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	172	1	1	1	0.1	50	0.5	FALSE	763369	0.0552559035912378	0.687953657755116	0.858662000834601	7.21829771974734	0.0238948152670757	6380	6680000	45
20221118 101413	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	62	1	1	1	0.1	50	0.5	FALSE	763369	0.250063392016805	0.7688513803636	0.945020044171382	6.26546037385953	0.0177088261964741	8625	4830000	46
20221118 102107	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2533	1	1	1	0.1	50	0.5	FALSE	763369	0.0100606709393771	0.773448392752238	0.58090074066466	4.50188162159077	0.0226697031285911	7387	6026000	47
20221118 102438	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	541	1	1	1	0.1	50	0.5	FALSE	763369	0.217928806880815	0.451580929214321	0.624588062184979	3.66292833534977	0.0235621858053609	6473	6574000	48
20221118 103058	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1204	1	1	1	0.1	50	0.5	FALSE	763369	0.272795046745653	0.410105359146697	0.706135255456611	1.16353347139433	0.0262437201688485	7071	2738000	49
20221118 103433	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	653	1	1	1	0.1	50	0.5	FALSE	763369	0.13605428939346	0.229892607176863	0.290350013201893	5.28775312666898	0.0197650778061575	7631	5778000	50
20221118 103622	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	74	1	1	1	0.1	50	0.5	FALSE	763369	0.173637857063529	0.355816939936997	0.898881698089745	7.90266585776978	0.013662810219772	7866	5068000	51
20221118 103854	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1671	1	1	1	0.1	50	0.5	FALSE	763369	0.261133781581568	0.615942653173162	0.309976692602131	2.9163083223498	0.0212984018175922	7744	5472000	52
20221118 103938	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	53	1	1	1	0.1	50	0.5	FALSE	763369	0.215542903716411	0.55403579469258	0.158041142349446	8.47858347508078	0.0172733703680513	8224	3072000	53
20221118 104333	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1563	1	1	1	0.1	50	0.5	FALSE	763369	0.105915957483926	0.487857086673798	0.139134090770537	3.59431734564924	0.0212799959286445	7823	5314000	54
20221118 105022	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	248	1	1	1	0.1	50	0.5	FALSE	763369	0.0344634015917708	0.684404517298006	0.896887398874492	11.6702943151088	0.00144104991159984	7339	6682000	55
20221118 105153	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	584	1	1	1	0.1	50	0.5	FALSE	763369	0.228382311844563	0.619336532340804	0.472312023286207	2.9876446803913	0.021456593573024	7677	6486000	56
20221118 105559	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	130	1	1	1	0.1	50	0.5	FALSE	763369	0.0422508539879485	0.552761185708223	0.772093228624121	11.2024258921181	0.00612421000803764	9005	4870000	57
20221118 110117	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1010	1	1	1	0.1	50	0.5	FALSE	763369	0.0616764186151093	0.268171697328705	0.830705724388419	2.88450874061719	0.0196443068893643	8103	6274000	58
20221118 110330	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	339	1	1	1	0.1	50	0.5	FALSE	763369	0.207000264089652	0.20923147052275	0.118427144088876	5.43649023787957	0.0215215945318494	7878	5444000	59
20221118 110748	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	180	1	1	1	0.1	50	0.5	FALSE	763369	0.0168689462624234	0.593185147103109	0.47625914849753	10.9671144015668	0.0139609146678446	8837	5046000	60
20221118 110856	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	73	1	1	1	0.1	50	0.5	FALSE	763369	0.227950524461004	0.66952611456993	0.184697377993586	9.6610572688987	0.00530983023721375	9541	2598000	61
20221118 110955	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	217	1	1	1	0.1	50	0.5	FALSE	763369	0.165498424515538	0.59425079543344	0.633422419482873	3.57201302448825	0.0233943860935399	7420	5880000	62
20221118 111445	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	988	1	1	1	0.1	50	0.5	FALSE	763369	0.0124847495173546	0.799515071600265	0.520194398023777	7.16413769730416	0.0202470045519501	7428	6264000	63
20221118 111606	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	303	1	1	1	0.1	50	0.5	FALSE	763369	0.231880294004916	0.718357041892026	0.805522821213391	3.9768151415076	0.0201310137603559	7592	5616000	64
20221118 111808	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	259	1	1	1	0.1	50	0.5	FALSE	763369	0.19662951124992	0.464066992318281	0.998540501007176	3.83845396520381	0.0247481109427193	6330	6940000	65
20221118 111942	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	175	1	1	1	0.1	50	0.5	FALSE	763369	0.217766956968529	0.476508153857943	0.810487254397019	4.22251579445097	0.0179116644695939	8714	5772000	66
20221118 112239	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	402	1	1	1	0.1	50	0.5	FALSE	763369	0.173830228128712	0.451789018434091	0.945917867584064	3.60681240544284	0.0208142683142529	7516	6648000	67
20221118 113321	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1202	1	1	1	0.1	50	0.5	FALSE	763369	0.010066366673961	0.37214516846427	0.858771241098065	7.81641285714843	0.0155485898953706	7769	6782000	68
20221118 113808	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	431	1	1	1	0.1	50	0.5	FALSE	763369	0.0361198363010662	0.362639511261589	0.998380051805769	7.18813133418828	0.0194683323276555	6776	7168000	69
20221118 114224	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	479	1	1	1	0.1	50	0.5	FALSE	763369	0.0287602698381338	0.360469465827212	0.375846761904697	7.24899262402528	0.0217229589312142	7389	6102000	70
20221118 114600	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	312	1	1	1	0.1	50	0.5	FALSE	763369	0.0436615535124909	0.383417458531415	0.967395295264005	7.44476891394906	0.012955854950991	9312	5856000	71
20221118 115432	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	946	1	1	1	0.1	50	0.5	FALSE	763369	0.0100970627001579	0.359756910711376	0.999006313786161	6.87846377727979	0.0274298677888792	6145	6270000	72
20221118 115703	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	532	1	1	1	0.1	50	0.5	FALSE	763369	0.230355004186935	0.475450490501244	0.897944732050528	2.53107959274715	0.0230492015300659	6862	6516000	73
20221118 115914	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	65	1	1	1	0.1	50	0.5	FALSE	763369	0.0630405953907827	0.289598928639619	0.882895462686836	9.14955881430674	0.0253077178082209	6852	6056000	74
20221118 120249	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	696	1	1	1	0.1	50	0.5	FALSE	763369	0.229330373214681	0.273394122695643	0.297163333368569	2.08641963961651	0.018063480526919	8354	4492000	75
20221118 120351	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	550	1	1	1	0.1	50	0.5	FALSE	763369	0.294738513568274	0.560448597197002	0.357605867454642	1.26178163259081	0.025133962731025	6901	3398000	76
20221118 120510	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	757	1	1	1	0.1	50	0.5	FALSE	763369	0.21289569675443	0.667593334260024	0.67859338731725	1.80844629248162	0.0195932908412721	7799	3842000	77
20221118 121608	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2334	1	1	1	0.1	50	0.5	FALSE	763369	0.0319412438386143	0.335785240288079	0.321236841940368	2.06732321555587	0.0209952431084639	7891	4058000	78
20221118 121751	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	974	1	1	1	0.1	50	0.5	FALSE	763369	0.127721159090286	0.751063331983099	0.239592951512022	2.42877268848964	0.0193041205152846	8177	4126000	79
20221118 122014	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1056	1	1	1	0.1	50	0.5	FALSE	763369	0.281597839924337	0.495559551793849	0.453305765777896	1.9516651490212	0.0180491982126111	8135	3570000	80
20221118 122208	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	729	1	1	1	0.1	50	0.5	FALSE	763369	0.197528702607392	0.553300065067009	0.825777193281286	2.92159372039703	0.0228126303808118	7214	6372000	81
20221118 122517	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	255	1	1	1	0.1	50	0.5	FALSE	763369	0.0436812413514961	0.361101161081764	0.786096510945463	7.15091970117485	0.0206539254986533	7313	6494000	82
20221118 122839	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	708	1	1	1	0.1	50	0.5	FALSE	763369	0.0258889374628885	0.695178254038939	0.999958529554165	6.05965914471201	0.021360610272167	7120	6400000	83
20221118 123033	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	272	1	1	1	0.1	50	0.5	FALSE	763369	0.0704093278624672	0.797031689298547	0.61685123495469	6.80349884226186	0.0172409549528122	7455	6130000	84
20221118 123321	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	849	1	1	1	0.1	50	0.5	FALSE	763369	0.0529881288312089	0.799144393960889	0.903515742238774	4.2726392542188	0.0218560611954296	7032	6176000	85
20221118 123458	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	167	1	1	1	0.1	50	0.5	FALSE	763369	0.2999372830611	0.467274155606924	0.895379697629058	3.77054787955839	0.0189617433917842	8268	5224000	86
20221118 124208	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	177	1	1	1	0.1	50	0.5	FALSE	763369	0.092006246619473	0.79833640952234	0.608444433561543	6.81976075397844	0.0186193599961768	7934	5812000	87
20221118 124420	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	491	1	1	1	0.1	50	0.5	FALSE	763369	0.0580754973457159	0.799658515244937	0.914419344254286	4.26414869427354	0.0298641966859341	5419	7082000	88
20221118 124544	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	308	1	1	1	0.1	50	0.5	FALSE	763369	0.0925725627481182	0.795072677537835	0.760318995060212	4.19568251550135	0.0265379119365711	6183	6434000	89
20221118 125717	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4227	1	1	1	0.1	50	0.5	FALSE	763369	0.0103528307057989	0.778090129890725	0.967646529371856	4.11968673456066	0.0251651893889542	6222	6596000	90
20221118 130450	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2464	1	1	1	0.1	50	0.5	FALSE	763369	0.0105429531789031	0.799046953996902	0.863998478447167	4.35759487714729	0.0252964327197451	6550	6900000	91
20221118 131253	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2079	1	1	1	0.1	50	0.5	FALSE	763369	0.010051205913211	0.793571295250313	0.724713589267346	6.17683068790719	0.0199956844400893	7189	6422000	92
20221118 131433	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	108	1	1	1	0.1	50	0.5	FALSE	763369	0.277878620741351	0.335122127422857	0.999406747552001	3.72736817526993	0.0234520871049764	7838	6164000	93
20221118 131723	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	360	1	1	1	0.1	50	0.5	FALSE	763369	0.225953040580728	0.431019466943249	0.634305577140211	2.84752697078744	0.0232169570328153	7291	7338000	94
20221118 132046	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	499	1	1	1	0.1	50	0.5	FALSE	763369	0.18354484132712	0.438476483749187	0.678694012272319	2.70653648295591	0.0240217264035897	6584	6432000	95
20221118 132359	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	473	1	1	1	0.1	50	0.5	FALSE	763369	0.25461797325064	0.364884810941275	0.62592633861024	2.9890668211793	0.0222958486976154	7285	6470000	96
20221118 132533	1532	413699	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	626	1	1	1	0.1	50	0.5	FALSE	763369	0.261083999135005	0.583664412599717	0.599496399185046	2.83497787224336	0.0212987343585499	7839	6242000	97
