Feature	Gain	Cover	Frequency
pesos_fe_suma_menos_tarjetas	0.521835238446896	0.0532031013983783	0.0360183366077276
cpayroll_trx	0.0594103082914012	0.0525119859407714	0.0170268500327439
mtarjeta_visa_consumo	0.0380765942885821	0.031707573420757	0.0333988212180747
mrentabilidad_annual	0.031024177008947	0.028577802212723	0.0399476096922069
mpayroll	0.0272966767463243	0.053573509593492	0.0333988212180747
mcomisiones_mantenimiento	0.0216570831775218	0.0294157636145407	0.0203012442698101
mprestamos_personales	0.0185264974587027	0.0422926516962153	0.0176817288801572
Visa_mpagominimo	0.0165000278549028	0.0275593426711461	0.0340537000654879
cdescubierto_preacordado	0.0157647525868387	0.0246718405231648	0.00982318271119843
ctrx_quarter	0.0151411042523135	0.0166793186996825	0.0176817288801572
mrentabilidad	0.0148111755767526	0.0176773328189267	0.0248853962017027
mcuentas_saldo	0.0120554805219563	0.0312054151247411	0.0425671250818599
ctarjeta_master	0.0117024684217588	0.000822297165737866	0.00130975769482646
ctarjeta_visa_transacciones	0.0109657890686767	0.0143312714439756	0.0137524557956778
cociente_fe_02	0.0103232648223209	0.00823811765299056	0.0157170923379175
ccajas_consultas	0.00931769333761571	0.0309891583926929	0.00785854616895874
mpasivos_margen	0.00908519381051993	0.00805603135695867	0.0137524557956778
ctarjeta_visa	0.00848135768859819	0.014818852137151	0.00523903077930583
mactivos_margen	0.0084033988179098	0.014805076971164	0.0196463654223969
mcuenta_corriente	0.0070377551785416	0.0121814260911106	0.0176817288801572
cproductos	0.0064187824126052	0.00749755202427987	0.0137524557956778
Visa_fechaalta	0.00605658976057397	0.016816201052961	0.0163719711853307
ccaja_seguridad	0.00586129767012596	0.025318186691314	0.00654878847413229
ccomisiones_otras	0.00579547715208597	0.025609220507658	0.0255402750491159
Visa_msaldototal	0.00550775756068799	0.00980922214262309	0.0104780615586117
Master_fechaalta	0.0052024152837016	0.0162852553348217	0.0170268500327439
mcaja_ahorro	0.0049592237264575	0.0122544812796581	0.0176817288801572
cociente_fe_01	0.0048131096980942	0.0195233220832244	0.022920759659463
cliente_edad	0.00421974576712529	0.0140275658123183	0.0216110019646365
Visa_status	0.00392115787148846	0.00935818576115591	0.00654878847413229
thomebanking	0.00390460307109387	0.00417940876486061	0.00720366732154551
cprestamos_personales	0.00370232076016034	0.019868921605614	0.00785854616895874
Visa_Fvencimiento	0.00361843375560116	0.00567939728834186	0.0163719711853307
ccallcenter_transacciones	0.00334443248639428	0.0131716666033355	0.0045841519318926
mcuenta_debitos_automaticos	0.00328336266335348	0.0159817670298123	0.0124426981008513
Master_status	0.00306855946757983	0.0108452015555038	0.0045841519318926
ctransferencias_recibidas	0.00264659275155142	0.00594821363430154	0.0091683038637852
mtransferencias_recibidas	0.00254526833558834	0.00594659204315987	0.0124426981008513
cociente_fe_03	0.00245557092609296	0.008328659277973	0.0150622134905043
Visa_mconsumospesos	0.00244978159597904	0.0100090623540411	0.014407334643091
mcomisiones	0.00222677317969833	0.00446459147914707	0.00851342501637197
Visa_msaldopesos	0.00208489399151373	0.00754307359828784	0.0137524557956778
ctarjeta_master_transacciones	0.00205569672515215	0.00256789823616188	0.00130975769482646
master_fe_suma_all	0.00201106565237853	0.00577757878086805	0.00654878847413229
chomebanking_transacciones	0.00199758864688781	0.00427277563626514	0.0117878192534381
Master_Fvencimiento	0.00193048031881979	0.00647160307206931	0.0124426981008513
cmobile_app_trx	0.00189321193579119	0.00254385856542245	0.0045841519318926
cliente_antiguedad	0.00184064710323298	0.00527986732241583	0.0117878192534381
internet	0.00179139202787855	0.0105238088781981	0.00327439423706614
Master_mconsumospesos	0.00170744466714581	0.00626042844009402	0.00720366732154551
numero_de_cliente	0.00167126298284498	0.00443792717119895	0.0104780615586117
tcallcenter	0.00164744336763767	0.00650415191694391	0.00261951538965291
Visa_cconsumos	0.00158509039420164	0.00402870109329179	0.0091683038637852
mautoservicio	0.00147983080254604	0.0211622993567248	0.0261951538965291
Master_msaldototal	0.00139837802880936	0.00241495042837674	0.00523903077930583
visa_fe_suma_all	0.00139605520622368	0.0048542080064441	0.00785854616895874
mtransferencias_emitidas	0.00139384094885412	0.0117314596254482	0.0170268500327439
ctransferencias_emitidas	0.00124178072812482	0.0041238567301825	0.00654878847413229
ccajas_transacciones	0.00111865258534184	0.00125180149163315	0.000654878847413229
Visa_mfinanciacion_limite	0.001034822962969	0.00260257019521166	0.00654878847413229
mttarjeta_visa_debitos_automaticos	0.00102366444955767	0.00312478941256791	0.00785854616895874
cextraccion_autoservicio	0.00102037367724971	0.0175763260799784	0.0150622134905043
mcaja_ahorro_dolares	0.000981418645464155	0.00242941100917618	0.00523903077930583
ctarjeta_visa_debitos_automaticos	0.000876401278150595	0.00195719363826056	0.0045841519318926
Visa_mconsumosdolares	0.000843066530742467	0.00693955749720012	0.00785854616895874
ccuenta_debitos_automaticos	0.000831547725134249	0.0023759653712388	0.00392927308447937
ccaja_ahorro	0.000728628057178218	0.00547218468833127	0.00261951538965291
mtarjeta_master_consumo	0.000675355732347355	0.00581495896429877	0.00261951538965291
Visa_mpagospesos	0.000656476124285221	0.00239388646096945	0.00523903077930583
ctarjeta_debito_transacciones	0.000655656393671841	0.0110044016837733	0.0130975769482646
Master_mlimitecompra	0.000649759437034039	0.00180195554195574	0.00392927308447937
pesos_fe_suma_all	0.000558727047789424	0.00206701046516412	0.00327439423706614
Master_cconsumos	0.000552530327471814	0.00270745537895239	0.00327439423706614
ctarjeta_debito	0.000544338844444065	0.00172199605298029	0.00261951538965291
Master_mfinanciacion_limite	0.000543395401881183	0.00167003826670898	0.00261951538965291
Visa_mconsumototal	0.000514666083216605	0.00203680206111255	0.00523903077930583
Master_msaldopesos	0.000428707920592003	0.00268286403287611	0.00589390962671906
Master_mpagospesos	0.000392512360191764	0.000788644970189555	0.00130975769482646
mcomisiones_otras	0.000378773263605368	0.00246854652322417	0.0045841519318926
mextraccion_autoservicio	0.000331699055713271	0.0142975022263861	0.0176817288801572
Master_mconsumototal	0.000301040863285509	0.00107885963224553	0.00196463654223969
tarjetas_fe_suma_all	0.000264858612437154	0.000700427068595696	0.00130975769482646
ccomisiones_mantenimiento	0.000259103068035053	0.00271156786782715	0.00130975769482646
matm	0.00024511250643629	0.00390248446319256	0.00523903077930583
Visa_mlimitecompra	0.000242699614700153	0.000201712564076463	0.000654878847413229
mpagomiscuentas	0.000230795995613572	0.00180661970616735	0.00261951538965291
catm_trx	0.000229344040802811	0.00436853310079605	0.0045841519318926
