Feature	Gain	Cover	Frequency
pesos_fe_suma_menos_tarjetas	0.189773625716588	0.0329595360277759	0.0271844313833915
ctrx_quarter	0.0896047372193756	0.0204569771980661	0.0204685925278489
cociente_fe_02	0.0482386133697657	0.0132818970050566	0.0155008339056215
cpayroll_trx	0.0437103219218058	0.0253050180961563	0.00722420912747608
r_mcuentas_saldo	0.0414753321033123	0.0375431649385112	0.0355056500450398
r_mcaja_ahorro	0.0387071577622735	0.0174770487362215	0.0261944471696262
r_mpasivos_margen	0.0368173799911082	0.0123960692901307	0.0183637612265102
mpayroll	0.0357755539829433	0.041320039483584	0.0191218572460601
r_mtarjeta_visa_consumo	0.0314222575616175	0.0175781988807708	0.019514283420886
r_mrentabilidad_annual	0.0257651238152411	0.0261324968407581	0.0271130811697868
mprestamos_personales	0.0205310784308578	0.0273353920786198	0.0112554961961417
cociente_fe_03	0.0183788539825569	0.0173663168639355	0.0268544366454697
ctarjeta_visa_transacciones	0.0178323632706423	0.014057951673255	0.0167940565272067
Visa_status	0.017576946328889	0.027145612584468	0.00527991580674795
Visa_mpagominimo	0.0169765401904715	0.018397471737434	0.0234385451691446
mcomisiones_mantenimiento	0.0144771959986796	0.019479197459306	0.0128519572255469
r_mactivos_margen	0.0132539758397328	0.0154480682571426	0.0207629121589683
r_mrentabilidad	0.0117292647601868	0.012681509777307	0.0180159289351873
cdescubierto_preacordado	0.010948772414377	0.0164927238706521	0.00500343372902973
cociente_fe_01	0.00943681925379783	0.0122460578251958	0.0198710344889095
r_ccomisiones_otras	0.0094184107577704	0.0207727410715141	0.0243660979460057
Visa_fechaalta	0.00916766408279216	0.0210259497370863	0.0183726800032108
cprestamos_personales	0.00913265860033792	0.0119609798255354	0.00671583885554257
cproductos	0.00855562367316762	0.0122629200225308	0.012352505730314
Master_fechaalta	0.008362548404478	0.0170779031343488	0.0223147793048705
cliente_edad	0.00790857016260437	0.0132329969015788	0.0213426326445065
Master_status	0.00784780507647635	0.0136259049534433	0.00304130285490042
