fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	bagging_freq	lambda_l1	lambda_l2	min_gain_to_split	max_depth 	ganancia	iteracion
20220929 035638	binary	custom	TRUE	TRUE	FALSE	-100	31	13	TRUE	763381	0.295976771266245	0.32055502295607	204	88	10552	0.240838782885645	288	25.5810681009799	13.5251464801341	4.72501219117226	9	19860000	126
20220929 035655	binary	custom	TRUE	TRUE	FALSE	-100	31	130	TRUE	763381	0.132144062610251	0.960334662042044	7985	405	9405	0.33214241535703	385	15.271401856168	77.3004452523501	0.0679516390526742	28	23430000	127
20220929 035718	binary	custom	TRUE	TRUE	FALSE	-100	31	78	TRUE	763381	0.191188992392699	0.517739935276123	6391	377	8773	0.958535778723337	845	0.0576005295910084	25.8460132358733	0.437886159410516	21	26540000	128
20220929 035730	binary	custom	TRUE	TRUE	FALSE	-100	31	69	TRUE	763381	0.15042259114678	0.819003218624502	1586	497	11842	0.586021256103235	34	39.2010116210644	59.6492062836222	0.0494930011055777	10	23040000	129
20220929 035746	binary	custom	TRUE	TRUE	FALSE	-100	31	65	TRUE	763381	0.159881171318956	0.31829741243398	6028	270	6588	0.566133757732523	66	0.230667741898381	14.1939129366884	0.0131888237183731	1	25070000	130
20220929 035807	binary	custom	TRUE	TRUE	FALSE	-100	31	68	TRUE	763381	0.274538788387409	0.817603753218214	1807	344	8540	0.839188801996982	896	0.106547145059768	48.6209587152965	0.0240298304367368	14	25960000	131
20220929 035821	binary	custom	TRUE	TRUE	FALSE	-100	31	69	TRUE	763381	0.0917876461038835	0.786237575615687	162	830	8617	0.534951279583061	795	1.91325234777032	26.5605776595083	3.57878281247132	20	24930000	132
20220929 035834	binary	custom	TRUE	TRUE	FALSE	-100	31	60	TRUE	763381	0.0912657559451574	0.263826994468442	2635	877	9649	0.340147485843971	898	0.340767202007166	18.4257122204955	11.7548172615099	22	22710000	133
20220929 040058	binary	custom	TRUE	TRUE	FALSE	-100	31	1046	TRUE	763381	0.00889671774482237	0.688726332600392	5417	915	6358	0.584815453901393	148	0.295357700324361	7.11865037205915	0.461248044798827	7	25050000	134
20220929 040120	binary	custom	TRUE	TRUE	FALSE	-100	31	117	TRUE	763381	0.209027313491006	0.834278999559234	6569	423	9869	0.900526009519851	880	0.086437030482823	99.8098326831306	0.00215812000699636	21	26190000	135
20220929 040133	binary	custom	TRUE	TRUE	FALSE	-100	31	44	TRUE	763381	0.23503599395469	0.848789014049318	1276	830	9001	0.710049825443571	816	5.2821453630929	30.9199140793135	0.150717481401056	23	25200000	136
20220929 040151	binary	custom	TRUE	TRUE	FALSE	-100	31	38	TRUE	763381	0.231821382833111	0.291535259387447	85	446	8369	0.748762802306323	723	2.34572989869405	46.7247102826953	0.0728711809578627	8	24950000	137
20220929 040202	binary	custom	TRUE	TRUE	FALSE	-100	31	56	TRUE	763381	0.241691394187438	0.925680179341615	5583	219	7748	0.597477177892877	782	1.50315497488896	23.6919327418523	1.25541421218755	26	25230000	138
20220929 040218	binary	custom	TRUE	TRUE	FALSE	-100	31	66	TRUE	763381	0.169632929687975	0.249779857293545	2064	867	10040	0.801708953156154	836	0.154438461020993	95.7127447653545	5.11826729782913	20	24960000	139
20220929 040343	binary	custom	TRUE	TRUE	FALSE	-100	31	620	TRUE	763381	0.0351605483057939	0.302125445414258	7073	182	8960	0.784338242835459	20	0.139367420875	28.8757121587538	0.0484865681651143	28	26160000	140
20220929 040424	binary	custom	TRUE	TRUE	FALSE	-100	31	164	TRUE	763381	0.0433801470976283	0.458583475795173	3528	137	8402	0.743973705241735	13	0.0980603898420654	39.587577313912	0.300182187821933	4	26560000	141
20220929 040508	binary	custom	TRUE	TRUE	FALSE	-100	31	178	TRUE	763381	0.0593959560092523	0.447499628558576	2844	380	9318	0.885466819160503	9	0.134046294125236	14.8025125339166	0.00280099768109873	9	26890000	142
20220929 040529	binary	custom	TRUE	TRUE	FALSE	-100	31	64	TRUE	763381	0.192442112517779	0.775539565002236	2731	373	9052	0.950355981217534	695	0.339633427945625	60.2635940519789	0.000560007560535885	4	26140000	143
20220929 040546	binary	custom	TRUE	TRUE	FALSE	-100	31	43	TRUE	763381	0.234279165205204	0.75453756031523	238	178	8261	0.613995683769064	783	0.282545685284421	64.2096246296817	0.0862662773742556	9	24920000	144
