Feature	Gain	Cover	Frequency
pesos_fe_suma_menos_tarjetas	0.320355412133529	0.0276798665414019	0.025615763546798
ctrx_quarter	0.157390742706906	0.011168624570131	0.00985221674876847
ranked_mcaja_ahorro	0.0434508815883531	0.014489787913251	0.021871921182266
cpayroll_trx	0.0418907012895439	0.0200610585592325	0.00669950738916256
mrentabilidad_annual	0.0270670731800785	0.0371206023897822	0.0466995073891626
mpayroll	0.026437963024359	0.0260920175902493	0.0096551724137931
mprestamos_personales	0.0252130236513367	0.0310844702478366	0.0135960591133005
ranked_mcuentas_saldo	0.0211930210702682	0.0217116162397503	0.0252216748768473
ranked_mtarjeta_visa_consumo	0.0210500119917779	0.0164338978666265	0.0175369458128079
mcomisiones_mantenimiento	0.0185579553524351	0.0206751129227411	0.0185221674876847
ctarjeta_visa_transacciones	0.018017356031621	0.0087375977278164	0.0133990147783251
cociente_fe_01	0.0164946573010195	0.0275043291274606	0.0305418719211823
ranked_mpasivos_margen	0.0151111261271379	0.00972087199769276	0.0133990147783251
Visa_mpagominimo	0.0130649928522317	0.0173275701974606	0.0228571428571429
mactivos_margen	0.0129930386447408	0.0237280800746015	0.0295566502463054
cdescubierto_preacordado	0.0117183451876542	0.0270408915433431	0.0102463054187192
mrentabilidad	0.00997396138893217	0.0150895639680596	0.0228571428571429
ranked_mcuenta_corriente	0.00933709657673969	0.0297803106939072	0.0303448275862069
Visa_fechaalta	0.00799842562086566	0.0268179383003582	0.0240394088669951
ccajas_consultas	0.00793623385296696	0.0234846477569548	0.00768472906403941
Master_fechaalta	0.00782143821406808	0.0222799138274677	0.0315270935960591
Visa_msaldototal	0.00694317166684031	0.0178906903197787	0.0175369458128079
ctarjeta_master	0.00681952372144329	0.00338832669578495	0.00374384236453202
cliente_edad	0.00622736798435201	0.0167935335834704	0.0329064039408867
ctarjeta_visa	0.00592958425894012	0.0199255692102847	0.00807881773399015
cociente_fe_03	0.00576285679997011	0.0117823828296471	0.0153694581280788
cprestamos_personales	0.00560902497963268	0.0151653752990955	0.00610837438423645
Visa_status	0.00560165370762812	0.0340322595197521	0.0116256157635468
ccaja_seguridad	0.00552736708729793	0.0243881829634234	0.00748768472906404
Master_Fvencimiento	0.00484528755196482	0.0148274945167637	0.0258128078817734
cproductos	0.00472132297200536	0.012770464434932	0.0118226600985222
ranked_chomebanking_transacciones	0.00424558458623111	0.0102070703990029	0.0155665024630542
Master_status	0.00391585378447103	0.0067132958461034	0.00472906403940887
Visa_Fvencimiento	0.00369584722771017	0.00643332081219862	0.0149753694581281
ranked_mcomisiones	0.00351127668283232	0.00584865476995141	0.00926108374384236
mautoservicio	0.00344981863278289	0.00816489341597445	0.0102463054187192
cliente_antiguedad	0.00324403632965543	0.00908719639020668	0.018128078817734
ranked_ccomisiones_otras	0.00313748056988521	0.00844113231420842	0.0116256157635468
ranked_mcomisiones_otras	0.0031180608641596	0.00557842939544866	0.0104433497536946
ctransferencias_recibidas	0.00304588128393055	0.00979055223429448	0.0110344827586207
Visa_cconsumos	0.00304380893480087	0.0087439247734221	0.0151724137931034
cociente_fe_02	0.00296943212057994	0.00675728906135069	0.0157635467980296
numero_de_cliente	0.0029451418266447	0.00936377929160847	0.0185221674876847
Visa_mpagospesos	0.00291684437631878	0.00732327007077338	0.0149753694581281
cmobile_app_trx	0.00291113478308395	0.0116754239712764	0.00926108374384236
ranked_Visa_msaldopesos	0.00289164839594435	0.0101549648052536	0.0133990147783251
ranked_Visa_mconsumospesos	0.00285609560480383	0.00860830479035994	0.0139901477832512
ranked_mcuenta_debitos_automaticos	0.00280884191281264	0.010445294769957	0.00610837438423645
visa_fe_suma_all	0.00264279288564841	0.00764068919632534	0.0161576354679803
internet	0.00258149453094327	0.0149926508730835	0.00669950738916256
tcallcenter	0.00255622301331498	0.0120189437928783	0.00492610837438424
Master_mlimitecompra	0.00253336830619838	0.00680086424743202	0.0153694581280788
thomebanking	0.00250481775087664	0.00530597888653124	0.00571428571428571
mtransferencias_recibidas	0.00238012952045953	0.0115038360620594	0.0120197044334975
ccallcenter_transacciones	0.00231938444508388	0.0112767373631786	0.00492610837438424
ccomisiones_mantenimiento	0.00193582186226152	0.00252269715483428	0.00197044334975369
mtarjeta_master_consumo	0.00182561992031851	0.00996731760891079	0.00394088669950739
ccajas_transacciones	0.00180988476462766	0.00492338204685264	0.00236453201970443
Visa_mfinanciacion_limite	0.00176483680085282	0.0057347331132851	0.01064039408867
ccaja_ahorro	0.00166886205536378	0.00788147399592094	0.00492610837438424
ctarjeta_master_transacciones	0.00164277564890726	0.000951521471144962	0.000788177339901478
Master_mpagominimo	0.00157509449202797	0.00260383400326571	0.00354679802955665
Master_mconsumospesos	0.00144667641854547	0.0065263410105667	0.00532019704433498
Master_msaldopesos	0.00138070089595675	0.004848345811562	0.00472906403940887
cextraccion_autoservicio	0.00128022318814378	0.00507319760367567	0.00512315270935961
ranked_mcaja_ahorro_dolares	0.00127097345267014	0.00502270316400354	0.00807881773399015
master_fe_suma_all	0.00122559199072068	0.00567966212513975	0.0045320197044335
mttarjeta_visa_debitos_automaticos	0.00122536227971884	0.00380619474634182	0.00748768472906404
Visa_mlimitecompra	0.00120929648681993	0.00377551750181869	0.00669950738916256
ranked_Master_mfinanciacion_limite	0.00114155217525801	0.00414421922619945	0.00610837438423645
ctransferencias_emitidas	0.00108597225374264	0.00404715372475657	0.00354679802955665
ranked_Visa_mconsumototal	0.00102809621987496	0.00309299779897193	0.00610837438423645
Visa_mconsumosdolares	0.00102474514820539	0.00554709462588323	0.00591133004926109
ranked_ccuenta_debitos_automaticos	0.000986957099913654	0.00286253744888157	0.00315270935960591
mextraccion_autoservicio	0.000907220117595372	0.00439582923940534	0.00354679802955665
ctarjeta_debito	0.000885026991754073	0.00219140468633687	0.00275862068965517
mtransferencias_emitidas	0.00088275805447262	0.00678666867367114	0.00669950738916256
ctarjeta_debito_transacciones	0.000876664696933005	0.0025220135029691	0.00334975369458128
ctarjeta_visa_debitos_automaticos	0.000812211394870558	0.00436271784588456	0.00394088669950739
Master_cconsumos	0.000749677517304737	0.000964702453284283	0.00157635467980296
pesos_fe_suma_all	0.000616437580625748	0.00120563965934664	0.00275862068965517
cpagomiscuentas	0.000492520830144002	0.00249699707006841	0.00295566502463054
Master_msaldototal	0.000430789002470954	0.00364493999557098	0.00295566502463054
Master_mpagospesos	0.00039740190984242	0.00635439603477041	0.00374384236453202
ccajas_extracciones	0.000376638193830574	0.00781279093305887	0.00236453201970443
