fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	bagging_freq	lambda_l1	lambda_l2	min_gain_to_split	max_depth 	ganancia	iteracion
20220927 024803	binary	custom	TRUE	TRUE	FALSE	-100	31	253	TRUE	763381	0.0356096010225305	0.716384615640028	2907	822	8232	0.860563859921949	492	0.235781928461849	33.1860996713652	1.1645264484569	5	26500000	115
20220927 024919	binary	custom	TRUE	TRUE	FALSE	-100	31	515	TRUE	763381	0.0143097595671477	0.941842835500807	791	658	9299	0.85140239711697	509	0.0442698543572231	78.5819338487676	4.86514341080635	10	25090000	116
20220927 024959	binary	custom	TRUE	TRUE	FALSE	-100	31	201	TRUE	763381	0.0407412387411319	0.584319794860339	2330	555	8451	0.862860751554508	365	0.0340691797521794	54.4657056303836	3.04287606299083	2	26140000	117
20220927 025417	binary	custom	TRUE	TRUE	FALSE	-100	31	2168	TRUE	763381	0.00704713320043674	0.806725430755336	2379	924	9014	0.890988758277164	668	0.279286564388213	85.8119750569903	1.21322941055637	2	26700000	118
20220927 030033	binary	custom	TRUE	TRUE	FALSE	-100	31	2438	TRUE	763381	0.00555681392465531	0.386826966466539	5872	473	7934	0.882207418346002	543	2.39247219633742	83.6443166258299	0.201008483642062	3	25980000	119
20220927 030230	binary	custom	TRUE	TRUE	FALSE	-100	31	933	TRUE	763381	0.0139274717765975	0.863377846229246	5933	377	9084	0.772816341338907	749	0.293266292698398	89.9061383643992	0.0788828861118817	8	25520000	120
20220927 030632	binary	custom	TRUE	TRUE	FALSE	-100	31	1621	TRUE	763381	0.00924238278611386	0.710027603537794	2554	756	9735	0.869999064911489	499	0.120447494035679	76.8097914911773	0.0375331284677691	3	26370000	121
20220927 030735	binary	custom	TRUE	TRUE	FALSE	-100	31	416	TRUE	763381	0.0324539823057491	0.978321682660257	2354	879	5721	0.88589609605631	501	1.40007322549856	93.9268908899563	0.360067316331962	3	24880000	122
20220927 031036	binary	custom	TRUE	TRUE	FALSE	-100	31	1013	TRUE	763381	0.00725410976094319	0.786188406750128	2345	977	8587	0.842379524923152	782	0.0280092092090925	71.7497518243471	0.201335018678118	4	26430000	123
20220927 031607	binary	custom	TRUE	TRUE	FALSE	-100	31	1486	TRUE	763381	0.00517740501049976	0.557857269952988	1906	935	8680	0.870585763562109	662	0.320378771549418	53.5535824523969	0.153009183623433	1	26720000	124
20220927 031633	binary	custom	TRUE	TRUE	FALSE	-100	31	137	TRUE	763381	0.150786112769043	0.627120643222696	2889	802	10448	0.592701487769445	827	0.189555362552669	92.8737341736973	0.231889214446141	10	25830000	125
20220927 031703	binary	custom	TRUE	TRUE	FALSE	-100	31	99	TRUE	763381	0.242149177897629	0.681578046589515	1890	844	10007	0.621961384526315	772	3.13586929476037	52.2359809865853	0.105612449804846	1	25350000	126
20220927 031719	binary	custom	TRUE	TRUE	FALSE	-100	31	97	TRUE	763381	0.208050323360332	0.260364006151214	7416	442	9309	0.601922694201931	824	1.72725429692402	81.9199923939745	0.812205621544632	4	24830000	127
20220927 031731	binary	custom	TRUE	TRUE	FALSE	-100	31	49	TRUE	763381	0.148369560446593	0.617290512844338	1989	955	9054	0.54005553396439	912	0.157150189158269	61.2367171454436	2.16020649087085	3	24940000	128
20220927 031847	binary	custom	TRUE	TRUE	FALSE	-100	31	441	TRUE	763381	0.0313127403263874	0.935898042402837	786	694	8099	0.772322471135364	685	0.408243821992569	59.617440894796	0.170459304823207	3	26450000	129
20220927 032041	binary	custom	TRUE	TRUE	FALSE	-100	31	901	TRUE	763381	0.0165471030076972	0.844682703220246	1770	760	8818	0.691567467381477	690	0.26946580746047	92.0817029184713	0.471388921496191	3	25810000	130
20220927 032133	binary	custom	TRUE	TRUE	FALSE	-100	31	390	TRUE	763381	0.052422700162429	0.93757027909159	2588	700	8075	0.854265324283149	678	1.43506460169492	78.2756482812028	0.516724127823235	1	26890000	131
20220927 032244	binary	custom	TRUE	TRUE	FALSE	-100	31	566	TRUE	763381	0.0190852595274852	0.914750841808418	2436	908	8235	0.809312884853685	608	1.95611767115259	89.9528348297709	2.21577122987247	1	26010000	132
20220927 032402	binary	custom	TRUE	TRUE	FALSE	-100	31	531	TRUE	763381	0.0348852589460033	0.383749652683001	1629	913	10963	0.734120458031148	787	9.07878666823335	25.0230940857163	0.0298958026961781	12	2.6e+07	133
20220927 032704	binary	custom	TRUE	TRUE	FALSE	-100	31	1501	TRUE	763381	0.0183614262854941	0.36733799583721	1506	637	8799	0.659274779219972	693	9.02911920827007	45.9558310087241	0.0291016408539555	9	26890000	134
20220927 032952	binary	custom	TRUE	TRUE	FALSE	-100	31	1156	TRUE	763381	0.0138524902335635	0.404338657435974	2368	929	10077	0.615359972872453	776	0.0260658877390427	18.8185451800951	0.342208926779466	4	26490000	135
20220927 033048	binary	custom	TRUE	TRUE	FALSE	-100	31	381	TRUE	763381	0.0483428111028906	0.608626343570566	2670	256	10098	0.668880087961434	853	0.259972309353864	52.4103211291397	0.21677734598234	9	26050000	136
20220927 033147	binary	custom	TRUE	TRUE	FALSE	-100	31	256	TRUE	763381	0.0260221129747175	0.431393626434429	2425	771	9264	0.69739485094473	732	0.0975873708661103	9.95370761129153	0.292770320882136	3	26360000	137
20220927 033203	binary	custom	TRUE	TRUE	FALSE	-100	31	64	TRUE	763381	0.124312463889828	0.269764854698635	1004	786	10464	0.643934448976437	751	0.285122464615591	24.5455381270074	1.10813798266697	10	25720000	138
20220927 033243	binary	custom	TRUE	TRUE	FALSE	-100	31	220	TRUE	763381	0.0274507005663743	0.86623717252997	1218	736	8867	0.899510308745896	904	9.37545104855343	48.5047945642487	1.06491506926248	1	25710000	139
20220927 033946	binary	custom	TRUE	TRUE	FALSE	-100	31	2793	TRUE	763381	0.0050101038105067	0.851214325801137	1547	810	8409	0.857033118904692	639	2.1649536156962	79.9342361016738	0.101574323855972	2	26230000	140
20220927 034031	binary	custom	TRUE	TRUE	FALSE	-100	31	256	TRUE	763381	0.0255130297464643	0.906285456992307	7453	807	8498	0.894755926228244	756	2.39164026890193	47.9973883568171	4.33804112117996	2	25090000	141
20220927 034055	binary	custom	TRUE	TRUE	FALSE	-100	31	146	TRUE	763381	0.165481936285505	0.975852120665527	3515	93	8606	0.832429405039513	462	0.105062057996646	86.6107150581548	0.328606417369291	1	26070000	142
20220927 034138	binary	custom	TRUE	TRUE	FALSE	-100	31	264	TRUE	763381	0.0754523448883256	0.571078033549011	2421	909	8463	0.75445970957427	850	0.258397088333081	75.9214480354044	0.739979732943052	1	26120000	143
20220927 034204	binary	custom	TRUE	TRUE	FALSE	-100	31	100	TRUE	763381	0.0818781150469381	0.560032437614507	2257	964	8877	0.896391207282408	828	3.18977520993615	82.7703736588133	2.8418719899013	1	25370000	144
