Feature	Gain	Cover	Frequency
pesos_fe_suma_menos_tarjetas	0.340811003431965	0.0394532775197609	0.0316837658418829
cpayroll_trx	0.0638100601728423	0.0166397065285735	0.00512975256487628
mpasivos_margen	0.0454144166681937	0.0165393895136305	0.0181050090525045
mtarjeta_visa_consumo	0.032972765940812	0.0129310131240377	0.0138805069402535
ctarjeta_visa_transacciones	0.0311370787638078	0.0124422314296444	0.0156910078455039
mrentabilidad_annual	0.0225042086458889	0.0335629014751241	0.028062764031382
ctrx_quarter	0.0222348772390515	0.0119059120539529	0.0141822570911285
mcuentas_saldo	0.0204452833573025	0.0251226668381422	0.0277610138805069
mpayroll	0.0183457156408813	0.0182300849553455	0.00724200362100181
mprestamos_personales	0.0177770655895247	0.0305013564088246	0.012070006035003
ctarjeta_debito_transacciones	0.0161220413106172	0.00648905103321417	0.00694025347012674
mactivos_margen	0.0159048490344505	0.0277557521763956	0.0310802655401328
Visa_mpagominimo	0.0128584496542442	0.015450414756483	0.0181050090525045
cociente_fe_02	0.0118560612961117	0.0152138911616242	0.0223295111647556
mcomisiones_mantenimiento	0.0116877369473898	0.0164808052170958	0.0129752564876282
cproductos	0.00962108077531451	0.0117686934245858	0.0141822570911285
cdescubierto_preacordado	0.00946232544867182	0.0175369265576241	0.00633675316837658
mrentabilidad	0.00873814991301932	0.0192850892224228	0.0217260108630054
Master_fechaalta	0.00840401351621291	0.0213193181670085	0.023838261919131
Visa_msaldopesos	0.00829282377341633	0.0133834469669141	0.0187085093542547
cociente_fe_03	0.00814490620674911	0.0139954027176297	0.0168980084490042
cociente_fe_01	0.00814279038178785	0.0221752637641948	0.0271575135787568
mcuenta_corriente	0.00805048236634537	0.0181043616801224	0.0181050090525045
mcomisiones	0.00803177814311085	0.0120951653013308	0.0181050090525045
ccomisiones_otras	0.00784585578675025	0.0136147384570628	0.0171997585998793
Visa_fechaalta	0.00780840412376473	0.0182059771736065	0.0168980084490042
Visa_msaldototal	0.00768162751229377	0.0194464920146195	0.0193120096560048
cliente_edad	0.0076515756096265	0.0203128349877716	0.0247435123717562
ctarjeta_master	0.00746342947314841	0.00290562261735752	0.0024140012070006
chomebanking_transacciones	0.0074193791776879	0.0136425793646077	0.0244417622208811
mcaja_ahorro	0.00741023274021555	0.0137787286587056	0.0184067592033796
ccajas_consultas	0.00729810742880167	0.0164716490338532	0.00482800241400121
cprestamos_personales	0.00722789775258994	0.0124648593277519	0.00422450211225106
mcomisiones_otras	0.00693423137214853	0.0145368969122133	0.0162945081472541
Master_status	0.00682577514086684	0.00387425896617335	0.00211225105612553
mautoservicio	0.00637554317600998	0.0103423051994566	0.0117682558841279
ccomisiones_mantenimiento	0.00636219631827704	0.00553190049090604	0.00392275196137598
Master_mfinanciacion_limite	0.00629611132081304	0.0113434417023474	0.0214242607121304
mtransferencias_recibidas	0.00621841184322369	0.0130349677884232	0.0193120096560048
Visa_Fvencimiento	0.00560476137740175	0.0103831881782313	0.019915509957755
Visa_mconsumototal	0.00537425744227676	0.0104902935626065	0.0181050090525045
ctarjeta_visa	0.00527123442938935	0.00979992307469407	0.00331925165962583
cliente_antiguedad	0.00517968818007542	0.0108638352864694	0.0193120096560048
ctransferencias_recibidas	0.00492333010710819	0.00958935950302262	0.0111647555823778
Master_Fvencimiento	0.00481411685516032	0.0165901638436454	0.0184067592033796
Visa_mpagospesos	0.00472496690191135	0.0107349231007114	0.015992757996379
ccaja_seguridad	0.00458165292295399	0.0146674131008751	0.00392275196137598
Visa_mfinanciacion_limite	0.00434818972250012	0.00798903243919242	0.0129752564876282
Visa_cconsumos	0.00421836321672928	0.00907055049236445	0.0144840072420036
mtransferencias_emitidas	0.00408563111776403	0.0119922513293055	0.0111647555823778
thomebanking	0.0038779852579162	0.00445546178026277	0.00422450211225106
numero_de_cliente	0.00382632836805365	0.00866920605150196	0.0141822570911285
mcuenta_debitos_automaticos	0.00367179680964901	0.0115424239911478	0.00814725407362704
visa_fe_suma_all	0.00350811470311806	0.00811464114277951	0.0138805069402535
mcaja_ahorro_dolares	0.00347087251121465	0.00884047155202987	0.0123717561858781
Visa_mconsumospesos	0.00343644575477163	0.00831762389120316	0.0117682558841279
mttarjeta_visa_debitos_automaticos	0.00298530588491321	0.00559918268413941	0.0111647555823778
Visa_mlimitecompra	0.00275087818487867	0.00624712347619127	0.00905250452625226
Master_mpagominimo	0.00262579162203927	0.00279803030352938	0.00543150271575136
Visa_status	0.0025932721159981	0.0128696600129666	0.00512975256487628
Visa_mconsumosdolares	0.00240230253785285	0.00694729938661688	0.00784550392275196
internet	0.00237770133775805	0.0136848849411959	0.00422450211225106
ccallcenter_transacciones	0.00217756695808036	0.00958729721357485	0.00362100181050091
cextraccion_autoservicio	0.00213308341088682	0.00697860608615033	0.00663850331925166
Master_mconsumospesos	0.00211778306517528	0.00215409951873707	0.00301750150875075
master_fe_suma_all	0.00211430177922369	0.00682880367209731	0.00543150271575136
tcallcenter	0.00193026830920485	0.0095136849374532	0.00301750150875075
Master_mconsumosdolares	0.00185616193575094	0.000719968160542359	0.00211225105612553
mtarjeta_master_consumo	0.00185167866872442	0.0013536352362775	0.00181050090525045
ccajas_transacciones	0.00182260109240403	0.00446367274750851	0.00181050090525045
cmobile_app_trx	0.0018072859598355	0.00687512880358139	0.00331925165962583
Master_mlimitecompra	0.00171977770473343	0.00290437187699799	0.00603500301750151
ctarjeta_debito	0.00165570233901295	0.00255901477558782	0.00422450211225106
Master_msaldopesos	0.0016531048232407	0.00483204920011574	0.00392275196137598
mextraccion_autoservicio	0.00161967259960512	0.0049631573422302	0.00422450211225106
Master_msaldototal	0.0014643739793288	0.00356135428065649	0.00422450211225106
Master_mpagospesos	0.00144335828533483	0.00738118217209968	0.00512975256487628
Master_fultimo_cierre	0.00111992904598541	0.00216605315942505	0.00301750150875075
cpagomiscuentas	0.00107775736552655	0.00268891991552442	0.00392275196137598
ccajas_extracciones	0.000974002707668834	0.0128120686706105	0.00331925165962583
ctarjeta_master_transacciones	0.00086296980888057	0.00183718482596067	0.000905250452625226
mpagomiscuentas	0.000854737711669	0.00245440132429535	0.00331925165962583
cseguro_vida	0.000816479391936885	0.0059111803442047	0.00211225105612553
ccuenta_debitos_automaticos	0.000800761403933946	0.00109036871205202	0.00211225105612553
ctarjeta_visa_debitos_automaticos	0.000731763968615002	0.00195885035574254	0.00301750150875075
pesos_fe_suma_all	0.000715438762629763	0.00191842566351179	0.00331925165962583
ctransferencias_emitidas	0.00071460065856722	0.00400010636066874	0.00301750150875075
ccaja_ahorro	0.000714251747665711	0.00649651728482599	0.0024140012070006
tarjetas_fe_suma_all	0.000700767894986179	0.00304038750418724	0.00181050090525045
Visa_fultimo_cierre	0.000660873739960942	0.00119075256044931	0.00211225105612553
catm_trx	0.000456654753698615	0.00257660152171183	0.00181050090525045
Visa_msaldodolares	0.000415293168201012	0.00112637284866094	0.0012070006035003
Master_mconsumototal	0.00038705677032959	0.0032591524954681	0.00181050090525045
Master_madelantopesos	0.000366682635618977	0.000247512924277267	0.000301750150875075
matm	0.000290378235848721	0.000607439718730453	0.000905250452625226
Master_delinquency	0.000281705454142845	0.0010059580592386	0.000603500301750151
Visa_mpagado	0.000249356019649092	0.00038641193763885	0.000603500301750151
matm_other	0.000181488271763813	0.00205811713068895	0.000603500301750151
ccajas_depositos	0.000152211471874834	0.00232899312107124	0.000603500301750151
Visa_mpagosdolares	0.00014956315251928	0.000927065940225209	0.0012070006035003
cseguro_accidentes_personales	0.000139855114582747	0.00143277559383553	0.000603500301750151
Master_cconsumos	0.000111533614185348	0.000335713988714598	0.000603500301750151
Master_msaldodolares	0.000106918184471482	0.000399406270687043	0.000603500301750151
Master_cadelantosefectivo	0.000105743886098548	0.000202295318607727	0.000301750150875075
Visa_madelantodolares	8.058421797967e-05	0.000789312643223496	0.000301750150875075
catm_trx_other	7.90375985138861e-05	0.000715623986011185	0.000301750150875075
Visa_cadelantosefectivo	6.73294152202009e-05	0.000604212617650152	0.000301750150875075
Visa_delinquency	2.42692147703252e-05	0.000547471014927586	0.000301750150875075
Master_mpagosdolares	1.5533466007282e-06	6.20023503416359e-05	0.000301750150875075
