Feature	Gain	Cover	Frequency
pesos_fe_suma_menos_tarjetas	0.22985038446757	0.0228629071277613	0.0265009535082528
ctrx_quarter	0.0680784068612581	0.0159363102363919	0.0170645097652397
cpayroll_trx	0.0296881157665463	0.0110713751429779	0.00440586571973433
mrentabilidad_annual	0.0291859572678936	0.0306414413064512	0.0302163477345959
mpayroll	0.027682080723202	0.0188375710805502	0.0103241928059446
ranked_mpasivos_margen	0.0225508945327545	0.01104750774556	0.0159794831327678
ranked_mcuentas_saldo	0.0212103199353927	0.0137759896758746	0.0213388571052805
ranked_mcuenta_corriente	0.0204898144342986	0.0163159076773415	0.0208127835865062
ranked_mtarjeta_visa_consumo	0.0191182688717637	0.0137157461153183	0.0142697441967515
ranked_mcaja_ahorro	0.0187822199928779	0.0167015641839645	0.0236075491549944
ctarjeta_visa_transacciones	0.0182759252455507	0.0121858719428104	0.0139080686525942
mcomisiones_mantenimiento	0.0165883292510634	0.0115968170762921	0.0104885907805616
cociente_fe_01	0.016479097855862	0.0176436448882569	0.0238705859143815
Visa_mpagominimo	0.0158859509352258	0.0133285524684816	0.0212402183205103
mrentabilidad	0.0152042343094232	0.0152275180732556	0.0214046162951272
mactivos_margen	0.0150642996606618	0.0202679846620449	0.0206155060169659
cliente_edad	0.0147279370845489	0.0167787271714209	0.0263365555336358
mprestamos_personales	0.0137009788875422	0.0169914015859499	0.00687183533898862
Master_Fvencimiento	0.0135122728960196	0.0204226807116277	0.025678963635168
Master_fechaalta	0.0134378039657029	0.0179704498472159	0.0237719471296114
Visa_fechaalta	0.0132726145655506	0.0171115621705889	0.0204511080423489
Visa_msaldototal	0.0119623068003999	0.0175453174997458	0.0175248240941672
Visa_Fvencimiento	0.011921061418523	0.0121957793012927	0.0207799039915828
numero_de_cliente	0.0108174784250191	0.0188988607672157	0.0223252449529822
Visa_status	0.0103634348145569	0.0133895289220115	0.00335371868218584
ranked_chomebanking_transacciones	0.0102447307635951	0.0103519657068783	0.0177878608535543
cliente_antiguedad	0.0101404176238608	0.0136562995456361	0.0204511080423489
cociente_fe_02	0.00996518789670692	0.0112033043439977	0.0196948773591109
visa_fe_suma_all	0.00967046658238518	0.0104549020972419	0.0185112119418689
cociente_fe_03	0.00903463302807663	0.0115187591370196	0.0201551916880384
Master_mlimitecompra	0.00897681055608707	0.00800043506268444	0.0170973893601631
cdescubierto_preacordado	0.00866754688559469	0.00829350759454539	0.00289340435325837
Visa_mpagospesos	0.00825029153178928	0.0122534831337224	0.0181166568027882
ctarjeta_master	0.00818708466848984	0.000661732210345537	0.000558953113697639
mtransferencias_recibidas	0.00813671887545192	0.0115996349651182	0.0181166568027882
cproductos	0.00704578269240965	0.0138504097569543	0.0108831459196423
Visa_mfinanciacion_limite	0.00691022606198942	0.0100262564591968	0.0141382258170579
ranked_mcomisiones	0.00685924713543397	0.00827963946958005	0.0127572828302755
ranked_ccomisiones_otras	0.00670513918293022	0.0110890685822596	0.0133162359439732
ranked_mcomisiones_otras	0.00657690961418625	0.00780787045734038	0.0121654501216545
ranked_mcaja_ahorro_dolares	0.00654705960993995	0.00736217961538304	0.0128559216150457
ranked_Visa_mconsumospesos	0.0064700855210291	0.00618437585911595	0.0129545603998159
Visa_cconsumos	0.0063983307408595	0.00886963040732215	0.012461366475965
cprestamos_personales	0.00627677387314781	0.0111415744377902	0.00489905964358519
ccajas_consultas	0.00594935343464574	0.0115319306508417	0.00299204313802854
mautoservicio	0.00576888019176098	0.0102234264382104	0.0148944565002959
ctarjeta_debito_transacciones	0.00552026336328409	0.00992215300328934	0.0134806339185901
ccaja_seguridad	0.00526964268878384	0.010828866179328	0.00256460840402446
mtransferencias_emitidas	0.00521632806632325	0.00998353702271382	0.0118037745774972
ranked_Visa_msaldopesos	0.00519444406508898	0.00517394381457185	0.0109160255145657
mttarjeta_visa_debitos_automaticos	0.00515425478513121	0.00830926963105653	0.0101597948313277
ccomisiones_mantenimiento	0.0051020515314501	0.0113659763492922	0.00457026369435129
ctransferencias_recibidas	0.0048417258574838	0.0104739379642476	0.010521470375485
ranked_mcuenta_debitos_automaticos	0.00472131465273049	0.00998549624155431	0.00746366804760965
Master_status	0.00455187227949561	0.00718316748308001	0.0017426185309397
ranked_Visa_mconsumototal	0.00398203829072985	0.00359867865347069	0.0072992700729927
Visa_mlimitecompra	0.00396800716710527	0.00600934263421119	0.00779246399684356
Visa_mconsumosdolares	0.00394197941977187	0.00991585810571852	0.00874597224962189
ccallcenter_transacciones	0.00345812362870041	0.0187530259500059	0.00545801275728283
cmobile_app_trx	0.00343926667235572	0.00380894637325118	0.00496481883343197
ranked_Master_mfinanciacion_limite	0.00343793059090499	0.00377048279547169	0.00706911290852897
thomebanking	0.00341629111407279	0.00331420854359269	0.00338659827710923
mpagomiscuentas	0.00306050407091785	0.00692482512865253	0.00634576182021438
master_fe_suma_all	0.00294689563626454	0.00937543056706331	0.00466890247912146
ctransferencias_emitidas	0.00285813633615189	0.0086224676942289	0.00644440060498455
Master_mpagospesos	0.00280643918297869	0.0132930506974554	0.00614848425067403
Master_msaldototal	0.00263468906619211	0.00803492819882609	0.00535937397251266
internet	0.00262579380016851	0.0113240333439793	0.00299204313802854
Master_msaldopesos	0.00261188053730825	0.00760428101313838	0.0052278555928191
ctarjeta_debito	0.00260630467029096	0.00239385581812009	0.00424146774511738
Master_mpagominimo	0.00259278739246903	0.009469289243466	0.00519497599789571
mtarjeta_master_consumo	0.00253433402208123	0.00753035315555741	0.00358387584664957
mextraccion_autoservicio	0.00253269147427584	0.00774622158055413	0.00877885184454527
Master_mconsumospesos	0.00236316950930973	0.00623600248495708	0.00394555139080687
ctarjeta_visa_debitos_automaticos	0.00233106166571647	0.00714495062174709	0.00463602288419807
cextraccion_autoservicio	0.00232137446934781	0.00697800340743955	0.00644440060498455
cpagomiscuentas	0.00215586963230864	0.00855522778738119	0.00539225356743605
tarjetas_fe_suma_all	0.00198314312875277	0.0062422502161484	0.00391267179588348
tmobile_app	0.00196119769901755	0.00895097185224397	0.00187413691063326
pesos_fe_suma_all	0.00196093740155416	0.0104552637061514	0.00473466166896824
tcallcenter	0.00184405253761944	0.00246410469810059	0.00187413691063326
ranked_Visa_fultimo_cierre	0.00166381351482492	0.00237661711111252	0.00318932070756888
ranked_ccuenta_debitos_automaticos	0.00155155854396117	0.0031698286277811	0.00309068192279871
ccaja_ahorro	0.00145389893293106	0.00552599729929181	0.0020714144801736
ccajas_transacciones	0.00122719801912818	0.00314966076766756	0.00118366541724206
matm	0.00117979745380922	0.00268884886820245	0.00401131058065365
ranked_Master_fultimo_cierre	0.00116466448458501	0.00106628792241312	0.00233445123956073
Visa_msaldodolares	0.00114775973302106	0.00624643713937418	0.00282764516341159
catm_trx	0.00110319873020178	0.00384567567953855	0.00437298612481094
ctarjeta_master_transacciones	0.00108511032827082	0.00359014516696546	0.00161110015124614
matm_other	0.00107227204366402	0.00381432817809079	0.00240021042940751
Master_mconsumototal	0.00105261245317667	0.00301470566199418	0.00190701650555665
ranked_Visa_mpagado	0.000838418420080542	0.00246879351997995	0.00154534096139936
Master_cconsumos	0.000778002152751769	0.00226587770842866	0.00161110015124614
mplazo_fijo_dolares	0.000615776841795405	0.00900248963259396	0.00220293285986717
ccajas_extracciones	0.000600456559618808	0.00974110546030203	0.0017426185309397
mttarjeta_master_debitos_automaticos	0.000439170209061454	0.00138829158581855	0.000953508252778326
catm_trx_other	0.000381545711196387	0.000965250281172696	0.000887749062931545
ccajas_depositos	0.000361175727917585	0.00417319659995034	0.000887749062931545
cseguro_vida	0.000343975990970773	0.00405313760443637	0.000854869468008154
ctarjeta_visa	0.000343446498247315	0.00114058464526961	0.000690471493391201
mcaja_ahorro_adicional	0.000329056328525177	0.00425907690185261	0.000887749062931545
ranked_Visa_mpagosdolares	0.000298400854275228	0.000570054071948645	0.000756230683237982
Master_mpagado	0.000280180973582974	0.00561638622331589	0.00121654501216545
Visa_cadelantosefectivo	0.000191345610874806	0.000820405957932248	0.000460314328927468
active_quarter	0.000183397388448042	0.0002231223722839	0.000361675544157296
Master_cadelantosefectivo	0.000179993836022547	7.65292648191667e-05	6.57591898467811e-05
Master_mpagosdolares	0.000178079637550222	0.000202990794000743	0.000361675544157296
Visa_delinquency	0.000171875262160633	0.00633959678584489	0.00115078582231867
