fecha	cp	minsplit	minbucket	maxdepth	xval_folds	ganancia	iteracion
20220911 191218	-0.786789341434439	3139.06239731167	999.237060423442	20	5	22893333.3333333	56
20220911 191227	-0.259159226766996	3843.01294062498	1.39075679006377	3	5	21893333.3333333	57
20220911 191245	-0.186888351812413	4997.35960857535	712.598583323044	20	5	22386666.6666667	58
20220911 191302	-0.999844516654721	3015.54637421437	999.287951421809	12	5	22666666.6666667	59
20220911 191319	-0.748020142548124	1970.60732915228	976.562562852101	13	5	23040000	60
20220911 191338	-0.109150855434452	1690.71092789241	845.232990129876	20	5	23106666.6666667	61
20220911 191355	-0.245246437554483	2384.72176601445	653.632442987203	14	5	22640000	62
20220911 191414	-0.532626516283955	4693.73340551778	999.586852357546	20	5	22733333.3333333	63
20220911 191430	-0.685272985843972	1997.64972852886	998.148180374892	11	5	2.3e+07	64
20220911 191448	-0.284309347063872	3935.37569966232	998.613814727797	20	5	22626666.6666667	65
20220911 191504	-0.902096351080307	3132.22939905423	999.545484342496	13	5	22680000	66
20220911 191523	-0.564449873225525	4997.19048158762	41.5694509008164	15	5	22293333.3333333	67
20220911 191541	-0.419833933598763	2036.14523757452	989.563179523352	20	5	22853333.3333333	68
20220911 191557	-0.593109926807151	2007.83480519299	999.90599642184	10	5	22800000	69
20220911 191606	-0.925641168239586	1734.01297961594	834.92036559047	3	5	22826666.6666667	70
20220911 191625	-0.358818257809423	1597.2786288331	798.621142018679	16	5	22733333.3333333	71
20220911 191643	-0.857742846810096	1993.73382263085	993.697405342375	20	5	22906666.6666667	72
20220911 191703	-0.142381818843573	1298.37346647261	648.068231656054	20	5	22266666.6666667	73
20220911 191721	-0.190958606541359	2762.27831513495	999.724865131752	20	5	23026666.6666667	74
20220911 191731	-0.727117777933375	2120.78571773505	999.818479427546	3	5	22533333.3333333	75
20220911 191750	-0.0833572976059307	1564.38605435532	779.522958269971	15	5	22800000	76
20220911 191808	-0.678195203056574	3785.2045945456	998.98765251281	20	5	22680000	77
20220911 191817	-0.969645937438323	3555.59046356706	878.790269148625	3	5	22666666.6666667	78
20220911 191839	-0.767446856395632	1491.3246287722	743.303904014239	20	5	22600000	79
20220911 191858	-0.703263618156733	2622.92939852385	653.303810778398	14	5	22826666.6666667	80
20220911 191918	-0.278707519521959	2530.16545533322	444.586480439984	20	5	22680000	81
20220911 191936	-0.989321515761001	4998.58940113215	998.918092067982	20	5	22173333.3333333	82
20220911 191949	-0.303325534596336	4981.69371991028	999.791840205931	3	5	22106666.6666667	83
20220911 191958	-0.870134037397804	4999.26604968201	146.868868845383	3	5	22360000	84
20220911 192013	-0.877182855603665	1983.11357793991	686.701619202094	8	5	22853333.3333333	85
20220911 192031	-0.224612505780798	3299.28708713019	995.888563194915	20	5	2.3e+07	86
20220911 192042	-0.838379699632596	2053.72580569277	998.663986524146	5	5	23040000	87
20220911 192056	-0.52850195075208	3839.73333401508	999.4173710651	9	5	22773333.3333333	88
20220911 192117	-0.342662553533145	4100.78180979794	206.129387768159	17	5	22320000	89
20220911 192126	-0.424525519541744	2312.88498959473	315.00313161418	3	5	22493333.3333333	90
20220911 192136	-0.608121168952616	1125.48516166095	560.749085670794	3	5	22346666.6666667	91
20220911 192203	-0.254152234439736	7.7602434806641	3.70752497339888	20	5	10453333.3333333	92
20220911 192217	-0.0683050164070658	1520.8615896581	233.575335104343	7	5	22640000	93
20220911 192238	-0.38909552367767	2011.67620675468	295.908223245481	20	5	22480000	94
20220911 192300	-0.117211816704858	2977.20738801815	174.653021323509	20	5	22586666.6666667	95
20220911 192314	-0.561596570313352	1484.75503315704	128.415396747642	7	5	22946666.6666667	96
20220911 192333	-0.325827980977122	1779.16438164867	687.04410432727	20	5	22640000	97
20220911 192344	-0.320998650263582	1699.57807265773	249.530783923053	5	5	22666666.6666667	98
20220911 192357	-0.0432328900332322	1039.01056494752	518.038547215718	5	5	22573333.3333333	99
20220911 192407	-0.269127186850161	1663.02664428274	830.174603939305	3	5	22626666.6666667	100
20220911 192426	-0.543537987533635	1646.96829923177	821.838280344745	17	5	22733333.3333333	101
20220911 192436	-0.494979912750549	1261.60380292014	143.265533442977	3	5	22626666.6666667	102
20220911 192445	-0.217489023017977	4999.66172173407	303.393103515489	3	5	21813333.3333333	103
20220911 192455	-0.99989294626231	2190.86312548792	1.49664471753278	3	5	21720000	104
20220911 192513	-0.99963908710457	1830.14488160405	914.803812830168	20	5	22800000	105
20220911 192535	-0.565913934117448	2994.40013341335	90.2044478312971	20	5	22520000	106
20220911 192547	-0.270303765937121	3271.87185691412	576.714369427657	7	5	22506666.6666667	107
20220911 192601	-0.960805538129449	2009.27009661369	999.78477876896	7	5	22773333.3333333	108
20220911 192619	-0.210953656158852	1960.73427388725	978.158255158655	18	5	23026666.6666667	109
20220911 192631	-0.920031379869299	3981.80443663716	479.256796103554	5	5	22386666.6666667	110
20220911 192647	-0.972798584730334	4998.90184379185	2.1867523706167	11	5	22026666.6666667	111
20220911 192713	-0.877771676870128	2846.1480833112	1.39506249398165	20	5	21466666.6666667	112
20220911 192728	-0.700634386377125	1432.57434794058	142.907815616633	10	5	22573333.3333333	113
20220911 192745	-0.420046483876764	1463.72519053116	346.130886652882	11	5	22240000	114
20220911 192801	-0.235790312115536	4987.51875949345	998.515423130276	11	5	22213333.3333333	115
20220911 192819	-0.576252662176972	3162.09340374235	999.94764920279	17	5	22626666.6666667	116
